,X,Var1,original,value,level1,level2,State,Zone,Region,Purpose,level3
27804,27804,216,BEDVis,89.6601633663094,A,A,B,E,D,Vis,G2
27805,27805,217,BEDVis,143.47586009538,A,A,B,E,D,Vis,G2
27806,27806,218,BEDVis,100.176810933076,A,A,B,E,D,Vis,G2
27807,27807,219,BEDVis,52.3689175809743,A,A,B,E,D,Vis,G2
27808,27808,220,BEDVis,96.1299823491234,A,A,B,E,D,Vis,G2
27809,27809,221,BEDVis,-0.827577933637528,A,A,B,E,D,Vis,G2
27810,27810,222,BEDVis,149.268781892355,A,A,B,E,D,Vis,G2
27811,27811,223,BEDVis,67.2733965135318,A,A,B,E,D,Vis,G2
27812,27812,224,BEDVis,105.256246096975,A,A,B,E,D,Vis,G2
27813,27813,225,BEDVis,144.790596988233,A,A,B,E,D,Vis,G2
27814,27814,226,BEDVis,99.0199830604605,A,A,B,E,D,Vis,G2
27815,27815,227,BEDVis,43.0778902155374,A,A,B,E,D,Vis,G2
27816,27816,228,BEDVis,121.390922022003,A,A,B,E,D,Vis,G2
27817,27817,1,BEDBus,6.36377495030261,A,A,B,E,D,Bus,G2
27818,27818,2,BEDBus,19.0039659804484,A,A,B,E,D,Bus,G2
27819,27819,3,BEDBus,17.9425761037063,A,A,B,E,D,Bus,G2
27820,27820,4,BEDBus,16.1979065185162,A,A,B,E,D,Bus,G2
27821,27821,5,BEDBus,30.3022411543105,A,A,B,E,D,Bus,G2
27822,27822,6,BEDBus,49.7206497521648,A,A,B,E,D,Bus,G2
27823,27823,7,BEDBus,49.1751241216063,A,A,B,E,D,Bus,G2
27824,27824,8,BEDBus,1.9921134301326,A,A,B,E,D,Bus,G2
27825,27825,9,BEDBus,-2.38709341027327,A,A,B,E,D,Bus,G2
27826,27826,10,BEDBus,13.9816003777714,A,A,B,E,D,Bus,G2
27827,27827,11,BEDBus,-3.44235832034445,A,A,B,E,D,Bus,G2
27828,27828,12,BEDBus,42.82152976606,A,A,B,E,D,Bus,G2
27829,27829,13,BEDBus,-26.731523289308,A,A,B,E,D,Bus,G2
27830,27830,14,BEDBus,-14.0015372810669,A,A,B,E,D,Bus,G2
27831,27831,15,BEDBus,-6.35784257838513,A,A,B,E,D,Bus,G2
27832,27832,16,BEDBus,22.3530594717867,A,A,B,E,D,Bus,G2
27833,27833,17,BEDBus,7.5087758503391,A,A,B,E,D,Bus,G2
27834,27834,18,BEDBus,32.128643206198,A,A,B,E,D,Bus,G2
27835,27835,19,BEDBus,17.3499763602923,A,A,B,E,D,Bus,G2
27836,27836,20,BEDBus,18.0977870494051,A,A,B,E,D,Bus,G2
27837,27837,21,BEDBus,-17.5831300359609,A,A,B,E,D,Bus,G2
27838,27838,22,BEDBus,35.1817219779766,A,A,B,E,D,Bus,G2
27839,27839,23,BEDBus,16.6257043537171,A,A,B,E,D,Bus,G2
27840,27840,24,BEDBus,10.8604057050864,A,A,B,E,D,Bus,G2
27841,27841,25,BEDBus,1.91954715648087,A,A,B,E,D,Bus,G2
27842,27842,26,BEDBus,23.3776540185171,A,A,B,E,D,Bus,G2
27843,27843,27,BEDBus,-1.35806613114625,A,A,B,E,D,Bus,G2
27844,27844,28,BEDBus,17.0693100789699,A,A,B,E,D,Bus,G2
27845,27845,29,BEDBus,4.58869563611784,A,A,B,E,D,Bus,G2
27846,27846,30,BEDBus,5.42269104820595,A,A,B,E,D,Bus,G2
27847,27847,31,BEDBus,7.64937729617082,A,A,B,E,D,Bus,G2
27848,27848,32,BEDBus,37.4957423458484,A,A,B,E,D,Bus,G2
27849,27849,33,BEDBus,-6.97179268508533,A,A,B,E,D,Bus,G2
27850,27850,34,BEDBus,41.5128368159905,A,A,B,E,D,Bus,G2
27851,27851,35,BEDBus,21.1823743990683,A,A,B,E,D,Bus,G2
27852,27852,36,BEDBus,-2.24535838218594,A,A,B,E,D,Bus,G2
27853,27853,37,BEDBus,13.7413693083264,A,A,B,E,D,Bus,G2
27854,27854,38,BEDBus,-22.5368040581395,A,A,B,E,D,Bus,G2
27855,27855,39,BEDBus,-17.066060714104,A,A,B,E,D,Bus,G2
27856,27856,40,BEDBus,11.5341778265378,A,A,B,E,D,Bus,G2
27857,27857,41,BEDBus,17.5075524179813,A,A,B,E,D,Bus,G2
27858,27858,42,BEDBus,-7.28707820863356,A,A,B,E,D,Bus,G2
27859,27859,43,BEDBus,63.0568904333363,A,A,B,E,D,Bus,G2
27860,27860,44,BEDBus,5.3470001530496,A,A,B,E,D,Bus,G2
27861,27861,45,BEDBus,0.040229383094406,A,A,B,E,D,Bus,G2
27862,27862,46,BEDBus,15.3390025504665,A,A,B,E,D,Bus,G2
27863,27863,47,BEDBus,32.5518263803079,A,A,B,E,D,Bus,G2
27864,27864,48,BEDBus,8.7688863697635,A,A,B,E,D,Bus,G2
27865,27865,49,BEDBus,-39.5949719772857,A,A,B,E,D,Bus,G2
27866,27866,50,BEDBus,-10.6983872332402,A,A,B,E,D,Bus,G2
27867,27867,51,BEDBus,24.0086065488886,A,A,B,E,D,Bus,G2
27868,27868,52,BEDBus,15.1374338230196,A,A,B,E,D,Bus,G2
27869,27869,53,BEDBus,15.7514694503763,A,A,B,E,D,Bus,G2
27870,27870,54,BEDBus,13.3439106424912,A,A,B,E,D,Bus,G2
27871,27871,55,BEDBus,24.8132204665607,A,A,B,E,D,Bus,G2
27872,27872,56,BEDBus,48.9023909387248,A,A,B,E,D,Bus,G2
27873,27873,57,BEDBus,32.8125557520847,A,A,B,E,D,Bus,G2
27874,27874,58,BEDBus,16.1167141692111,A,A,B,E,D,Bus,G2
27875,27875,59,BEDBus,20.025772909738,A,A,B,E,D,Bus,G2
27876,27876,60,BEDBus,-21.0382113567229,A,A,B,E,D,Bus,G2
27877,27877,61,BEDBus,-5.49732124283,A,A,B,E,D,Bus,G2
27878,27878,62,BEDBus,6.18405713237952,A,A,B,E,D,Bus,G2
27879,27879,63,BEDBus,23.6354040432011,A,A,B,E,D,Bus,G2
27880,27880,64,BEDBus,8.39822643094407,A,A,B,E,D,Bus,G2
27881,27881,65,BEDBus,46.6568006424465,A,A,B,E,D,Bus,G2
27882,27882,66,BEDBus,14.0049299580065,A,A,B,E,D,Bus,G2
27883,27883,67,BEDBus,11.8779291944762,A,A,B,E,D,Bus,G2
27884,27884,68,BEDBus,12.3423194040979,A,A,B,E,D,Bus,G2
27885,27885,69,BEDBus,27.0639555832963,A,A,B,E,D,Bus,G2
27886,27886,70,BEDBus,9.45593239245598,A,A,B,E,D,Bus,G2
27887,27887,71,BEDBus,7.40604224432416,A,A,B,E,D,Bus,G2
27888,27888,72,BEDBus,-10.3802587403951,A,A,B,E,D,Bus,G2
27889,27889,73,BEDBus,64.4111444702093,A,A,B,E,D,Bus,G2
27890,27890,74,BEDBus,54.9231807879996,A,A,B,E,D,Bus,G2
27891,27891,75,BEDBus,12.4059931501341,A,A,B,E,D,Bus,G2
27892,27892,76,BEDBus,28.8373326553876,A,A,B,E,D,Bus,G2
27893,27893,77,BEDBus,41.7124386397432,A,A,B,E,D,Bus,G2
27894,27894,78,BEDBus,-11.1885155524953,A,A,B,E,D,Bus,G2
27895,27895,79,BEDBus,26.3148250757892,A,A,B,E,D,Bus,G2
27896,27896,80,BEDBus,39.5347573063259,A,A,B,E,D,Bus,G2
27897,27897,81,BEDBus,-7.03659577282135,A,A,B,E,D,Bus,G2
27898,27898,82,BEDBus,22.3111716886546,A,A,B,E,D,Bus,G2
27899,27899,83,BEDBus,28.6847144971799,A,A,B,E,D,Bus,G2
27900,27900,84,BEDBus,33.7667491527135,A,A,B,E,D,Bus,G2
27901,27901,85,BEDBus,28.298992673541,A,A,B,E,D,Bus,G2
27902,27902,86,BEDBus,64.3380717255403,A,A,B,E,D,Bus,G2
27903,27903,87,BEDBus,32.7431387498144,A,A,B,E,D,Bus,G2
27904,27904,88,BEDBus,25.4003451076112,A,A,B,E,D,Bus,G2
27905,27905,89,BEDBus,4.61019178303247,A,A,B,E,D,Bus,G2
27906,27906,90,BEDBus,8.354482089855,A,A,B,E,D,Bus,G2
27907,27907,91,BEDBus,15.2902216100871,A,A,B,E,D,Bus,G2
27908,27908,92,BEDBus,-2.6549368729258,A,A,B,E,D,Bus,G2
27909,27909,93,BEDBus,-0.330336832710508,A,A,B,E,D,Bus,G2
27910,27910,94,BEDBus,38.8366455643446,A,A,B,E,D,Bus,G2
27911,27911,95,BEDBus,35.9007980373119,A,A,B,E,D,Bus,G2
27912,27912,96,BEDBus,-3.55065321248574,A,A,B,E,D,Bus,G2
27913,27913,97,BEDBus,5.24939040065934,A,A,B,E,D,Bus,G2
27914,27914,98,BEDBus,12.3335260369428,A,A,B,E,D,Bus,G2
27915,27915,99,BEDBus,14.0948423717463,A,A,B,E,D,Bus,G2
27916,27916,100,BEDBus,25.9188748937026,A,A,B,E,D,Bus,G2
27917,27917,101,BEDBus,18.4722763436073,A,A,B,E,D,Bus,G2
27918,27918,102,BEDBus,21.907006226222,A,A,B,E,D,Bus,G2
27919,27919,103,BEDBus,-13.8193252711507,A,A,B,E,D,Bus,G2
27920,27920,104,BEDBus,48.6845371130462,A,A,B,E,D,Bus,G2
27921,27921,105,BEDBus,42.2410866599704,A,A,B,E,D,Bus,G2
27922,27922,106,BEDBus,47.2650382135722,A,A,B,E,D,Bus,G2
27923,27923,107,BEDBus,33.6509325341761,A,A,B,E,D,Bus,G2
27924,27924,108,BEDBus,14.1929441340991,A,A,B,E,D,Bus,G2
27925,27925,109,BEDBus,14.7665032219309,A,A,B,E,D,Bus,G2
27926,27926,110,BEDBus,56.5384389363979,A,A,B,E,D,Bus,G2
27927,27927,111,BEDBus,21.2822963070672,A,A,B,E,D,Bus,G2
27928,27928,112,BEDBus,9.27480962102578,A,A,B,E,D,Bus,G2
27929,27929,113,BEDBus,19.6698219422316,A,A,B,E,D,Bus,G2
27930,27930,114,BEDBus,7.22948045047671,A,A,B,E,D,Bus,G2
27931,27931,115,BEDBus,-22.1182009791283,A,A,B,E,D,Bus,G2
27932,27932,116,BEDBus,15.7962063980344,A,A,B,E,D,Bus,G2
27933,27933,117,BEDBus,15.8768675695132,A,A,B,E,D,Bus,G2
27934,27934,118,BEDBus,13.2385167433865,A,A,B,E,D,Bus,G2
27935,27935,119,BEDBus,38.1453472487442,A,A,B,E,D,Bus,G2
27936,27936,120,BEDBus,-7.3604807883352,A,A,B,E,D,Bus,G2
27937,27937,121,BEDBus,-2.14714305211136,A,A,B,E,D,Bus,G2
27938,27938,122,BEDBus,21.6066464715481,A,A,B,E,D,Bus,G2
27939,27939,123,BEDBus,-7.6122890097376,A,A,B,E,D,Bus,G2
27940,27940,124,BEDBus,44.8245030663374,A,A,B,E,D,Bus,G2
27941,27941,125,BEDBus,36.8036643517271,A,A,B,E,D,Bus,G2
27942,27942,126,BEDBus,8.79670852631574,A,A,B,E,D,Bus,G2
27943,27943,127,BEDBus,28.830461556812,A,A,B,E,D,Bus,G2
27944,27944,128,BEDBus,5.53849769243873,A,A,B,E,D,Bus,G2
27945,27945,129,BEDBus,44.188556663392,A,A,B,E,D,Bus,G2
27946,27946,130,BEDBus,14.6538550826068,A,A,B,E,D,Bus,G2
27947,27947,131,BEDBus,-3.83563776935785,A,A,B,E,D,Bus,G2
27948,27948,132,BEDBus,21.9593842829949,A,A,B,E,D,Bus,G2
27949,27949,133,BEDBus,17.69500924209,A,A,B,E,D,Bus,G2
27950,27950,134,BEDBus,-6.01792970773496,A,A,B,E,D,Bus,G2
27951,27951,135,BEDBus,11.7886419386373,A,A,B,E,D,Bus,G2
27952,27952,136,BEDBus,4.03335240282375,A,A,B,E,D,Bus,G2
27953,27953,137,BEDBus,-4.63368322899594,A,A,B,E,D,Bus,G2
27954,27954,138,BEDBus,27.8419076675855,A,A,B,E,D,Bus,G2
27955,27955,139,BEDBus,54.2310899823621,A,A,B,E,D,Bus,G2
27956,27956,140,BEDBus,-1.64891934115679,A,A,B,E,D,Bus,G2
27957,27957,141,BEDBus,6.72498512193027,A,A,B,E,D,Bus,G2
27958,27958,142,BEDBus,33.6289889813304,A,A,B,E,D,Bus,G2
27959,27959,143,BEDBus,-15.1322922703893,A,A,B,E,D,Bus,G2
27960,27960,144,BEDBus,22.8398751052102,A,A,B,E,D,Bus,G2
27961,27961,145,BEDBus,19.0975733733862,A,A,B,E,D,Bus,G2
27962,27962,146,BEDBus,5.20863121933179,A,A,B,E,D,Bus,G2
27963,27963,147,BEDBus,43.9279099739712,A,A,B,E,D,Bus,G2
27964,27964,148,BEDBus,26.7265604201653,A,A,B,E,D,Bus,G2
27965,27965,149,BEDBus,-6.96907140168882,A,A,B,E,D,Bus,G2
27966,27966,150,BEDBus,17.4849791465364,A,A,B,E,D,Bus,G2
27967,27967,151,BEDBus,22.5125344750714,A,A,B,E,D,Bus,G2
27968,27968,152,BEDBus,-19.3242631826388,A,A,B,E,D,Bus,G2
27969,27969,153,BEDBus,27.379486345833,A,A,B,E,D,Bus,G2
27970,27970,154,BEDBus,40.3094015932733,A,A,B,E,D,Bus,G2
27971,27971,155,BEDBus,14.1312872579688,A,A,B,E,D,Bus,G2
27972,27972,156,BEDBus,23.4609446758851,A,A,B,E,D,Bus,G2
27973,27973,157,BEDBus,26.0749196241453,A,A,B,E,D,Bus,G2
27974,27974,158,BEDBus,-12.0602150175509,A,A,B,E,D,Bus,G2
27975,27975,159,BEDBus,46.6278886530543,A,A,B,E,D,Bus,G2
27976,27976,160,BEDBus,-0.995155827705123,A,A,B,E,D,Bus,G2
27977,27977,161,BEDBus,63.8484205763835,A,A,B,E,D,Bus,G2
27978,27978,162,BEDBus,30.2539219126198,A,A,B,E,D,Bus,G2
27979,27979,163,BEDBus,22.8176541704052,A,A,B,E,D,Bus,G2
27980,27980,164,BEDBus,5.49222241281708,A,A,B,E,D,Bus,G2
27981,27981,165,BEDBus,46.315831756925,A,A,B,E,D,Bus,G2
27982,27982,166,BEDBus,-5.75147078550675,A,A,B,E,D,Bus,G2
27983,27983,167,BEDBus,40.8577986600314,A,A,B,E,D,Bus,G2
27984,27984,168,BEDBus,11.7915142323465,A,A,B,E,D,Bus,G2
27985,27985,169,BEDBus,29.2914323874771,A,A,B,E,D,Bus,G2
27986,27986,170,BEDBus,32.9787872481336,A,A,B,E,D,Bus,G2
27987,27987,171,BEDBus,23.6487302252775,A,A,B,E,D,Bus,G2
27988,27988,172,BEDBus,22.7995337655431,A,A,B,E,D,Bus,G2
27989,27989,173,BEDBus,35.3946635973546,A,A,B,E,D,Bus,G2
27990,27990,174,BEDBus,10.2975353238219,A,A,B,E,D,Bus,G2
27991,27991,175,BEDBus,14.5793060780688,A,A,B,E,D,Bus,G2
27992,27992,176,BEDBus,30.8387421129006,A,A,B,E,D,Bus,G2
27993,27993,177,BEDBus,22.6463820669466,A,A,B,E,D,Bus,G2
27994,27994,178,BEDBus,11.1507641530666,A,A,B,E,D,Bus,G2
27995,27995,179,BEDBus,30.451735638862,A,A,B,E,D,Bus,G2
27996,27996,180,BEDBus,-23.6357780759701,A,A,B,E,D,Bus,G2
27997,27997,181,BEDBus,13.222723438151,A,A,B,E,D,Bus,G2
27998,27998,182,BEDBus,17.0808446785344,A,A,B,E,D,Bus,G2
27999,27999,183,BEDBus,51.6922032905195,A,A,B,E,D,Bus,G2
28000,28000,184,BEDBus,-20.2999692434913,A,A,B,E,D,Bus,G2
28001,28001,185,BEDBus,41.5907243421832,A,A,B,E,D,Bus,G2
28002,28002,186,BEDBus,24.3448387588788,A,A,B,E,D,Bus,G2
28003,28003,187,BEDBus,6.31326632980403,A,A,B,E,D,Bus,G2
28004,28004,188,BEDBus,-40.0458474007987,A,A,B,E,D,Bus,G2
28005,28005,189,BEDBus,38.7519893687137,A,A,B,E,D,Bus,G2
28006,28006,190,BEDBus,28.7818216628276,A,A,B,E,D,Bus,G2
28007,28007,191,BEDBus,20.7918888126366,A,A,B,E,D,Bus,G2
28008,28008,192,BEDBus,47.4354636801063,A,A,B,E,D,Bus,G2
28009,28009,193,BEDBus,29.9933250817798,A,A,B,E,D,Bus,G2
28010,28010,194,BEDBus,18.0597436277093,A,A,B,E,D,Bus,G2
28011,28011,195,BEDBus,29.0664219154568,A,A,B,E,D,Bus,G2
28012,28012,196,BEDBus,-0.538577831743552,A,A,B,E,D,Bus,G2
28013,28013,197,BEDBus,21.1373573903235,A,A,B,E,D,Bus,G2
28014,28014,198,BEDBus,37.9319148685908,A,A,B,E,D,Bus,G2
28015,28015,199,BEDBus,11.1936562098378,A,A,B,E,D,Bus,G2
28016,28016,200,BEDBus,0.925930012416476,A,A,B,E,D,Bus,G2
28017,28017,201,BEDBus,16.8173259774426,A,A,B,E,D,Bus,G2
28018,28018,202,BEDBus,48.8452919233858,A,A,B,E,D,Bus,G2
28019,28019,203,BEDBus,31.8464846901098,A,A,B,E,D,Bus,G2
28020,28020,204,BEDBus,1.07373279641204,A,A,B,E,D,Bus,G2
28021,28021,205,BEDBus,24.0520472305289,A,A,B,E,D,Bus,G2
28022,28022,206,BEDBus,42.168776579082,A,A,B,E,D,Bus,G2
28023,28023,207,BEDBus,24.8198450595404,A,A,B,E,D,Bus,G2
28024,28024,208,BEDBus,30.1697509065297,A,A,B,E,D,Bus,G2
28025,28025,209,BEDBus,4.79208019855469,A,A,B,E,D,Bus,G2
28026,28026,210,BEDBus,-3.3712369995848,A,A,B,E,D,Bus,G2
28027,28027,211,BEDBus,52.0016455571837,A,A,B,E,D,Bus,G2
28028,28028,212,BEDBus,34.5265148200348,A,A,B,E,D,Bus,G2
28029,28029,213,BEDBus,24.7782325110827,A,A,B,E,D,Bus,G2
28030,28030,214,BEDBus,30.4693936418662,A,A,B,E,D,Bus,G2
28031,28031,215,BEDBus,7.13411394529902,A,A,B,E,D,Bus,G2
28032,28032,216,BEDBus,31.5595846902642,A,A,B,E,D,Bus,G2
28033,28033,217,BEDBus,29.7020714626399,A,A,B,E,D,Bus,G2
28034,28034,218,BEDBus,16.7767321223977,A,A,B,E,D,Bus,G2
28035,28035,219,BEDBus,1.32924082428832,A,A,B,E,D,Bus,G2
28036,28036,220,BEDBus,-3.00557469720408,A,A,B,E,D,Bus,G2
28037,28037,221,BEDBus,21.0734714423556,A,A,B,E,D,Bus,G2
28038,28038,222,BEDBus,6.43366340960521,A,A,B,E,D,Bus,G2
28039,28039,223,BEDBus,6.62176961598555,A,A,B,E,D,Bus,G2
28040,28040,224,BEDBus,21.2419269550319,A,A,B,E,D,Bus,G2
28041,28041,225,BEDBus,12.9994614919449,A,A,B,E,D,Bus,G2
28042,28042,226,BEDBus,27.6105966075386,A,A,B,E,D,Bus,G2
28043,28043,227,BEDBus,5.10517417458419,A,A,B,E,D,Bus,G2
28044,28044,228,BEDBus,23.5821754982741,A,A,B,E,D,Bus,G2
28045,28045,1,BEDOth,61.8849341578752,A,A,B,E,D,Oth,G2
28046,28046,2,BEDOth,17.0480862913746,A,A,B,E,D,Oth,G2
28047,28047,3,BEDOth,42.0411032154615,A,A,B,E,D,Oth,G2
28048,28048,4,BEDOth,-25.5094383443062,A,A,B,E,D,Oth,G2
28049,28049,5,BEDOth,-24.5233801578198,A,A,B,E,D,Oth,G2
28050,28050,6,BEDOth,-8.99676373411017,A,A,B,E,D,Oth,G2
28051,28051,7,BEDOth,1.84535978986065,A,A,B,E,D,Oth,G2
28052,28052,8,BEDOth,-10.8988712817082,A,A,B,E,D,Oth,G2
28053,28053,9,BEDOth,14.5211992575188,A,A,B,E,D,Oth,G2
28054,28054,10,BEDOth,57.5848648947249,A,A,B,E,D,Oth,G2
28055,28055,11,BEDOth,53.4484236526755,A,A,B,E,D,Oth,G2
28056,28056,12,BEDOth,81.0922558321227,A,A,B,E,D,Oth,G2
28057,28057,13,BEDOth,70.7626867641596,A,A,B,E,D,Oth,G2
28058,28058,14,BEDOth,-25.6685223761371,A,A,B,E,D,Oth,G2
28059,28059,15,BEDOth,-14.1481729945729,A,A,B,E,D,Oth,G2
28060,28060,16,BEDOth,22.0806331666507,A,A,B,E,D,Oth,G2
28061,28061,17,BEDOth,34.2439817682821,A,A,B,E,D,Oth,G2
28062,28062,18,BEDOth,14.3846354154604,A,A,B,E,D,Oth,G2
28063,28063,19,BEDOth,-43.0957672926244,A,A,B,E,D,Oth,G2
28064,28064,20,BEDOth,59.4457177155489,A,A,B,E,D,Oth,G2
28065,28065,21,BEDOth,-20.2843013599793,A,A,B,E,D,Oth,G2
28066,28066,22,BEDOth,43.490999224082,A,A,B,E,D,Oth,G2
28067,28067,23,BEDOth,10.1195096993081,A,A,B,E,D,Oth,G2
28068,28068,24,BEDOth,-31.4968461236577,A,A,B,E,D,Oth,G2
28069,28069,25,BEDOth,-10.9118379809308,A,A,B,E,D,Oth,G2
28070,28070,26,BEDOth,54.2412640503429,A,A,B,E,D,Oth,G2
28071,28071,27,BEDOth,69.9224987211243,A,A,B,E,D,Oth,G2
28072,28072,28,BEDOth,-83.1612876297373,A,A,B,E,D,Oth,G2
28073,28073,29,BEDOth,-30.6940512649829,A,A,B,E,D,Oth,G2
28074,28074,30,BEDOth,27.7763114449588,A,A,B,E,D,Oth,G2
28075,28075,31,BEDOth,-16.6645548844237,A,A,B,E,D,Oth,G2
28076,28076,32,BEDOth,59.1667488948849,A,A,B,E,D,Oth,G2
28077,28077,33,BEDOth,-5.78693798150351,A,A,B,E,D,Oth,G2
28078,28078,34,BEDOth,-32.1413760355931,A,A,B,E,D,Oth,G2
28079,28079,35,BEDOth,30.6160607204161,A,A,B,E,D,Oth,G2
28080,28080,36,BEDOth,3.11380900052614,A,A,B,E,D,Oth,G2
28081,28081,37,BEDOth,28.4739479198951,A,A,B,E,D,Oth,G2
28082,28082,38,BEDOth,5.49236191367661,A,A,B,E,D,Oth,G2
28083,28083,39,BEDOth,12.3681612269193,A,A,B,E,D,Oth,G2
28084,28084,40,BEDOth,-20.6912597075042,A,A,B,E,D,Oth,G2
28085,28085,41,BEDOth,62.7853650427353,A,A,B,E,D,Oth,G2
28086,28086,42,BEDOth,-99.8123179295277,A,A,B,E,D,Oth,G2
28087,28087,43,BEDOth,26.5797407881754,A,A,B,E,D,Oth,G2
28088,28088,44,BEDOth,4.09502552252669,A,A,B,E,D,Oth,G2
28089,28089,45,BEDOth,21.8003980065501,A,A,B,E,D,Oth,G2
28090,28090,46,BEDOth,17.9338502106387,A,A,B,E,D,Oth,G2
28091,28091,47,BEDOth,-75.0637592247122,A,A,B,E,D,Oth,G2
28092,28092,48,BEDOth,-28.0152143027378,A,A,B,E,D,Oth,G2
28093,28093,49,BEDOth,-29.8428857517254,A,A,B,E,D,Oth,G2
28094,28094,50,BEDOth,37.7823571766269,A,A,B,E,D,Oth,G2
28095,28095,51,BEDOth,-72.0832264681051,A,A,B,E,D,Oth,G2
28096,28096,52,BEDOth,-103.532044453967,A,A,B,E,D,Oth,G2
28097,28097,53,BEDOth,-5.22802432772033,A,A,B,E,D,Oth,G2
28098,28098,54,BEDOth,-30.1342875305132,A,A,B,E,D,Oth,G2
28099,28099,55,BEDOth,-3.79902407356421,A,A,B,E,D,Oth,G2
28100,28100,56,BEDOth,-37.4237938889376,A,A,B,E,D,Oth,G2
28101,28101,57,BEDOth,34.5071520442767,A,A,B,E,D,Oth,G2
28102,28102,58,BEDOth,-27.2664065815177,A,A,B,E,D,Oth,G2
28103,28103,59,BEDOth,62.1808694774382,A,A,B,E,D,Oth,G2
28104,28104,60,BEDOth,-0.371283192868791,A,A,B,E,D,Oth,G2
28105,28105,61,BEDOth,30.2161915895564,A,A,B,E,D,Oth,G2
28106,28106,62,BEDOth,-66.3785267460289,A,A,B,E,D,Oth,G2
28107,28107,63,BEDOth,86.9069173494784,A,A,B,E,D,Oth,G2
28108,28108,64,BEDOth,25.7034446791133,A,A,B,E,D,Oth,G2
28109,28109,65,BEDOth,41.7418928031616,A,A,B,E,D,Oth,G2
28110,28110,66,BEDOth,86.3230479065256,A,A,B,E,D,Oth,G2
28111,28111,67,BEDOth,37.0166732389818,A,A,B,E,D,Oth,G2
28112,28112,68,BEDOth,-69.3928956049381,A,A,B,E,D,Oth,G2
28113,28113,69,BEDOth,62.1345974444232,A,A,B,E,D,Oth,G2
28114,28114,70,BEDOth,21.2987536180104,A,A,B,E,D,Oth,G2
28115,28115,71,BEDOth,66.4718399315749,A,A,B,E,D,Oth,G2
28116,28116,72,BEDOth,10.7391051018046,A,A,B,E,D,Oth,G2
28117,28117,73,BEDOth,0.6101764715306,A,A,B,E,D,Oth,G2
28118,28118,74,BEDOth,-39.23295495687,A,A,B,E,D,Oth,G2
28119,28119,75,BEDOth,85.8918762062846,A,A,B,E,D,Oth,G2
28120,28120,76,BEDOth,-16.6298982595098,A,A,B,E,D,Oth,G2
28121,28121,77,BEDOth,36.9825664424763,A,A,B,E,D,Oth,G2
28122,28122,78,BEDOth,-46.3825504196317,A,A,B,E,D,Oth,G2
28123,28123,79,BEDOth,97.4297118300075,A,A,B,E,D,Oth,G2
28124,28124,80,BEDOth,-33.3526669015634,A,A,B,E,D,Oth,G2
28125,28125,81,BEDOth,20.015349455849,A,A,B,E,D,Oth,G2
28126,28126,82,BEDOth,-11.898420185961,A,A,B,E,D,Oth,G2
28127,28127,83,BEDOth,62.4386155877119,A,A,B,E,D,Oth,G2
28128,28128,84,BEDOth,-20.0619545472954,A,A,B,E,D,Oth,G2
28129,28129,85,BEDOth,24.6752327413534,A,A,B,E,D,Oth,G2
28130,28130,86,BEDOth,-54.8683592673819,A,A,B,E,D,Oth,G2
28131,28131,87,BEDOth,14.3999140289154,A,A,B,E,D,Oth,G2
28132,28132,88,BEDOth,23.8898610108787,A,A,B,E,D,Oth,G2
28133,28133,89,BEDOth,-22.5375122904154,A,A,B,E,D,Oth,G2
28134,28134,90,BEDOth,48.8276512778298,A,A,B,E,D,Oth,G2
28135,28135,91,BEDOth,-20.9869903546477,A,A,B,E,D,Oth,G2
28136,28136,92,BEDOth,4.37643676340918,A,A,B,E,D,Oth,G2
28137,28137,93,BEDOth,60.4347676521497,A,A,B,E,D,Oth,G2
28138,28138,94,BEDOth,-23.9961767008771,A,A,B,E,D,Oth,G2
28139,28139,95,BEDOth,20.423953026958,A,A,B,E,D,Oth,G2
28140,28140,96,BEDOth,-62.1764191653953,A,A,B,E,D,Oth,G2
28141,28141,97,BEDOth,-9.12090378829051,A,A,B,E,D,Oth,G2
28142,28142,98,BEDOth,5.82803548774146,A,A,B,E,D,Oth,G2
28143,28143,99,BEDOth,-41.5396171984096,A,A,B,E,D,Oth,G2
28144,28144,100,BEDOth,-25.7718882589952,A,A,B,E,D,Oth,G2
28145,28145,101,BEDOth,28.8657809577147,A,A,B,E,D,Oth,G2
28146,28146,102,BEDOth,30.1723755366102,A,A,B,E,D,Oth,G2
28147,28147,103,BEDOth,53.6044634612931,A,A,B,E,D,Oth,G2
28148,28148,104,BEDOth,47.9222309894407,A,A,B,E,D,Oth,G2
28149,28149,105,BEDOth,35.6009320135254,A,A,B,E,D,Oth,G2
28150,28150,106,BEDOth,76.2416162731326,A,A,B,E,D,Oth,G2
28151,28151,107,BEDOth,45.3584214069834,A,A,B,E,D,Oth,G2
28152,28152,108,BEDOth,-4.99974011673552,A,A,B,E,D,Oth,G2
28153,28153,109,BEDOth,55.2402371391939,A,A,B,E,D,Oth,G2
28154,28154,110,BEDOth,83.5113165606819,A,A,B,E,D,Oth,G2
28155,28155,111,BEDOth,-1.46517357487121,A,A,B,E,D,Oth,G2
28156,28156,112,BEDOth,60.2005413325287,A,A,B,E,D,Oth,G2
28157,28157,113,BEDOth,60.6890189993191,A,A,B,E,D,Oth,G2
28158,28158,114,BEDOth,50.9959456856544,A,A,B,E,D,Oth,G2
28159,28159,115,BEDOth,-36.9504950072174,A,A,B,E,D,Oth,G2
