,Series,ETS.unweighted ,ARIMA.unweighted ,OLS.unweighted ,ETS.weighted ,ARIMA.weighted ,OLS.weighted ,Actual,date,ForecastInterval
1982,Region/DAA,524.1558666,467.2650523,517.1828447,527.3490509,503.4097043,483.5942295,842.6850456,14,1Step
1983,Region/DAA,662.5539561,763.0087535,632.7757047,692.9530931,731.3101607,633.5887238,761.3937497,15,1Step
1984,Region/DAA,709.856847,676.490432,673.8678531,722.9263086,705.8944407,672.7249971,727.1999097,16,1Step
1985,Region/DAA,589.5855201,572.1967231,600.9373139,601.0535605,549.2091539,567.6693729,743.9429942,17,1Step
1986,Region/DAA,535.6151658,548.8295698,533.2284386,538.0536991,535.7663304,496.7578203,487.8292647,18,1Step
1987,Region/DAA,666.7339939,598.2775823,654.1890722,672.3765345,615.0293055,650.5345355,602.8403911,19,1Step
1988,Region/DAA,562.5173812,647.2060781,545.9776675,557.817385,590.0384891,514.6018633,534.7904457,20,1Step
1989,Region/DAA,595.3339557,510.3436897,611.5095561,601.3292381,529.0261612,570.3938716,712.7392941,21,1Step
1990,Region/DAA,682.5215955,755.5887147,667.9928825,694.6232649,758.9408415,665.0022847,692.1676343,22,1Step
1991,Region/DAA,636.0451925,655.7188711,633.9500282,648.751619,647.9086472,601.227147,635.9029061,23,1Step
1992,Region/DAA,800.8745058,663.124942,774.9910189,811.3981239,660.8015821,727.1298012,688.028781,24,1Step
1993,Region/DAB,71.56270887,70.96473343,57.35692829,51.46344726,37.9373961,56.55585881,34.0170991,1,1Step
1994,Region/DAB,29.22313875,30.13946055,26.5117935,23.29206703,37.33911373,21.11426061,21.9131442,2,1Step
1995,Region/DAB,42.66114576,12.19574635,22.35772627,33.29694967,42.40254391,44.89623622,85.9505164,3,1Step
1996,Region/DAB,57.60209543,45.73054788,51.3841237,47.77793259,34.81496444,57.53710852,41.4087108,4,1Step
1997,Region/DAB,39.5592227,41.18727621,45.66993272,35.19937886,35.76988716,37.5438845,39.1858221,5,1Step
1998,Region/DAB,40.19521088,25.45610072,32.22596999,33.45927222,37.15335992,39.12180067,46.7336975,6,1Step
1999,Region/DAB,58.36925862,61.18323514,40.93119416,44.88949618,35.98500225,52.97872525,31.1189944,7,1Step
2000,Region/DAB,33.10327805,33.13448934,24.61218694,25.16441855,36.33013428,25.79263925,23.3175201,8,1Step
2001,Region/DAB,35.89095097,57.78690677,32.8941156,31.34011805,38.42811199,39.19208244,35.5123635,9,1Step
2002,Region/DAB,52.60349096,46.69059678,47.35839739,47.04676317,37.58937928,57.0938052,23.0114244,10,1Step
2003,Region/DAB,49.12235152,41.1803964,47.17037019,46.63335633,40.23414616,48.63157362,31.9519369,11,1Step
2004,Region/DAB,42.87117781,2.56539742,37.2732145,35.4268731,38.23438776,41.92063173,28.8633507,12,1Step
2005,Region/DAB,71.17406369,84.27389313,52.40070091,48.75263547,37.45900974,64.74822705,26.5827561,13,1Step
2006,Region/DAB,27.26606836,36.88609108,20.70306081,22.28961407,36.9423664,20.25296945,14.9918873,14,1Step
2007,Region/DAB,47.50957836,46.70978438,36.16852872,36.22341204,43.68167048,47.11455259,43.304698,15,1Step
2008,Region/DAB,57.08240371,52.0214415,45.92710009,46.78295441,37.11307001,58.73001761,13.579526,16,1Step
2009,Region/DAB,42.74021863,42.94507646,37.1306909,35.17405746,39.03713311,39.10022468,39.5571692,17,1Step
2010,Region/DAB,41.23194123,39.50619307,31.76450382,33.0025204,37.74578678,40.57169008,18.1968658,18,1Step
2011,Region/DAB,48.88049393,53.69971156,47.16273913,42.69405437,38.37075141,54.48113771,52.9805024,19,1Step
2012,Region/DAB,28.46032433,42.79613197,24.93682676,25.43364567,34.04805285,27.2937896,16.064618,20,1Step
2013,Region/DAB,39.91871248,46.1193501,34.48802791,30.69556251,36.91895216,40.71016766,26.1937832,21,1Step
2014,Region/DAB,48.4974834,57.74361693,50.14139237,45.96338738,39.18002936,58.62266876,27.0239892,22,1Step
2015,Region/DAB,50.71224993,38.12841494,46.37198719,46.77822104,40.75145822,50.17329844,92.0166935,23,1Step
2016,Region/DAB,35.61074141,39.9988461,36.23290286,34.95161741,32.73612262,43.47451309,37.7409489,24,1Step
2017,Region/DAC,46.3314231,72.05819482,55.87399705,36.1034403,49.21496241,45.82888887,68.6495041,1,1Step
2018,Region/DAC,37.67981668,19.78828433,18.54059761,32.19476329,29.47345654,19.70197311,52.4208505,2,1Step
2019,Region/DAC,39.44419455,0.699024133,35.15113348,32.41555142,28.59605494,30.50827508,15.2780105,3,1Step
2020,Region/DAC,39.37881763,52.40120678,35.45042603,33.94710697,43.10140129,32.18948941,55.5962661,4,1Step
2021,Region/DAC,37.0817401,34.89372432,31.47700438,34.93867207,29.76000158,27.52400556,16.6823791,5,1Step
2022,Region/DAC,37.26007459,18.86122024,34.71253967,35.79167138,31.33773425,27.57138326,48.714883,6,1Step
2023,Region/DAC,44.89502173,52.75842069,38.01818365,37.4877758,36.60057416,39.68518936,75.0934163,7,1Step
2024,Region/DAC,42.67807732,27.39875041,35.15774509,38.76266247,41.64804269,22.85763655,87.9658401,8,1Step
2025,Region/DAC,41.32581319,48.33062275,41.30215652,40.76611709,35.59231865,31.50225733,20.2213464,9,1Step
2026,Region/DAC,40.55923788,45.81702753,45.3961529,40.22548424,41.26716603,38.70587489,40.3049778,10,1Step
2027,Region/DAC,39.50327447,33.50811127,36.82861094,38.19340634,35.17946179,30.89928794,31.430274,11,1Step
2028,Region/DAC,42.9456304,-2.786192308,41.97108156,38.9316522,31.29050896,31.57164653,26.9732476,12,1Step
2029,Region/DAC,54.73470524,84.01675593,56.76507793,43.36803561,47.0471142,46.86631902,54.2696883,13,1Step
2030,Region/DAC,41.97778012,33.5717968,38.71093736,37.73379768,36.50377059,20.19042337,32.4698023,14,1Step
2031,Region/DAC,47.31253921,38.90173204,44.98897725,37.93715595,35.46567994,31.04347041,31.7244063,15,1Step
2032,Region/DAC,45.25119949,52.88342666,45.95534334,40.55208094,42.26076167,32.7149319,8.1585712,16,1Step
2033,Region/DAC,40.977668,37.79312967,31.05213799,34.48627235,34.81082494,28.0450534,9.885907,17,1Step
2034,Region/DAC,40.54674135,36.55842397,36.35322087,35.00091351,35.80546999,28.0875283,12.9807441,18,1Step
2035,Region/DAC,37.94488856,51.55932172,47.796143,37.20753601,44.09225404,40.19647978,35.3582882,19,1Step
2036,Region/DAC,35.72021657,42.54940673,28.06862404,34.94666151,36.73181606,23.36406778,24.3762745,20,1Step
2037,Region/DAC,40.89862529,36.70988298,37.88718906,34.68915554,34.20164399,32.0038298,100.7868341,21,1Step
2038,Region/DAC,37.16955791,46.31318082,43.6392881,40.52270446,38.20648638,39.20258857,94.2936347,22,1Step
2039,Region/DAC,43.46255,29.62355091,34.59004566,42.84695146,34.88426465,31.39114283,41.0497581,23,1Step
2040,Region/DAC,38.65743596,45.69587001,36.658195,42.19321481,41.72105609,32.05864263,52.908628,24,1Step
2041,Region/DBA,313.955323,273.2653366,311.9563428,312.9681894,279.4208329,293.4213151,443.8663294,1,1Step
2042,Region/DBA,118.1502509,63.341302,117.1884143,115.7757553,76.0401788,111.58976,115.3230971,2,1Step
2043,Region/DBA,123.7810708,141.4557427,140.4042131,134.5210338,164.6016447,103.8987347,191.1518002,3,1Step
2044,Region/DBA,169.5456345,131.6705847,169.9348662,162.5949411,140.1286395,145.6328722,82.2031104,4,1Step
2045,Region/DBA,103.7337235,102.8608243,117.6254442,103.309329,106.0691737,86.4519035,165.1279569,5,1Step
2046,Region/DBA,105.4970758,82.82768356,95.16540943,100.3399974,80.85150261,80.96480815,98.6292085,6,1Step
2047,Region/DBA,90.80908712,85.04074158,97.39197343,89.34220184,82.1621629,70.22400829,57.0012065,7,1Step
2048,Region/DBA,67.80270935,72.95807341,74.23467496,70.20466427,70.61542802,51.5787792,77.5301631,8,1Step
2049,Region/DBA,69.42525397,66.70422822,66.24905352,70.00332475,63.1039618,54.39648734,57.8383041,9,1Step
2050,Region/DBA,129.0552063,131.229175,118.8043054,129.7452152,128.677047,116.4633841,168.5247951,10,1Step
2051,Region/DBA,107.7950024,102.1775926,96.87607066,105.0034458,112.6184179,92.13669503,78.0776488,11,1Step
2052,Region/DBA,98.65368916,110.6904674,96.95802893,100.152686,114.3834646,80.90020149,151.5734467,12,1Step
2053,Region/DBA,313.6095921,338.4060461,322.749794,316.8070684,319.8957397,285.7395618,267.0910983,13,1Step
2054,Region/DBA,119.6203915,104.2430083,129.0348271,118.3487847,106.733949,109.232624,156.9615258,14,1Step
2055,Region/DBA,135.0717104,140.4232014,122.2878553,146.9476378,155.1034466,100.8346005,246.6427761,15,1Step
2056,Region/DBA,167.6139897,124.5385666,143.7316341,160.7415106,130.5322455,142.6389426,130.401907,16,1Step
2057,Region/DBA,108.7443882,126.7848295,116.2793032,106.4476876,129.0371051,83.42803225,208.8915082,17,1Step
2058,Region/DBA,117.3216651,88.0358394,88.99414392,107.8995104,85.86938077,77.92389953,100.5595944,18,1Step
2059,Region/DBA,92.26009414,82.90668492,80.36188378,91.52193377,81.02271389,67.16439953,128.3358255,19,1Step
2060,Region/DBA,80.42797544,61.83631783,65.86803874,76.40416303,66.89490329,48.50068455,59.9482514,20,1Step
2061,Region/DBA,76.49178067,71.0554493,80.82763732,73.77518665,64.83340845,51.2998792,86.679137,21,1Step
2062,Region/DBA,138.8084713,149.1041263,146.3146317,133.4640037,142.35454,113.348266,123.145694,22,1Step
2063,Region/DBA,116.8970068,93.18186571,108.8487545,109.4754082,106.9117351,89.00306655,138.8408741,23,1Step
2064,Region/DBA,109.5900283,130.3391857,104.3873098,105.7697433,124.3834768,77.74806268,59.908976,24,1Step
2065,Region/DBB,449.5999258,474.7688296,450.7488317,474.6012711,508.0005162,446.4710068,646.7203752,1,1Step
2066,Region/DBB,152.8302713,148.1218493,168.0445882,153.619689,153.1900848,179.848693,226.2360596,2,1Step
2067,Region/DBB,141.0084381,130.299989,154.3133735,146.2438483,149.2481501,145.9511876,194.4566773,3,1Step
2068,Region/DBB,195.509414,203.1093051,211.3698252,204.9684525,208.9680608,186.4694528,163.2198278,4,1Step
2069,Region/DBB,116.2932262,108.44453,116.6097447,121.7117885,107.0136705,117.6248938,98.3661321,5,1Step
2070,Region/DBB,118.276544,113.0737471,120.2471469,119.2355472,106.2069647,114.5238747,73.1360658,6,1Step
2071,Region/DBB,133.9926355,126.7126977,124.6186571,130.1728606,118.5112646,128.4326673,87.6910424,7,1Step
2072,Region/DBB,80.03921232,90.84080201,83.94265141,77.38968861,78.4198384,87.31538833,66.0252234,8,1Step
2073,Region/DBB,92.19730165,88.86221368,80.75925701,94.83653601,80.13347202,94.52669564,115.6355903,9,1Step
2074,Region/DBB,140.1698675,150.4309141,155.529672,149.3666229,154.8946611,138.79372,229.47782,10,1Step
2075,Region/DBB,127.6223148,115.4262848,144.8499714,135.0049766,125.7952507,128.1233968,214.7731934,11,1Step
2076,Region/DBB,141.8803381,132.983944,169.5491198,148.3350529,140.5665503,138.7853584,163.9050577,12,1Step
2077,Region/DBB,466.9262237,533.3935094,501.5699163,502.6307892,554.9217576,428.4196189,625.1942095,13,1Step
2078,Region/DBB,170.1439746,173.0824465,187.9184215,172.40789,173.6104838,180.7808502,167.3191586,14,1Step
2079,Region/DBB,158.2338144,150.1834924,161.2046976,161.3319023,162.1230954,148.8985723,147.8503584,15,1Step
2080,Region/DBB,200.8057521,203.8849948,194.0042621,203.2935492,201.8384065,189.649236,117.8556476,16,1Step
2081,Region/DBB,124.2367048,105.518326,112.8987666,123.9007342,106.7120721,120.8497571,152.841847,17,1Step
2082,Region/DBB,125.381735,101.0889001,119.3662531,122.0645577,102.337577,117.7741369,98.959052,18,1Step
2083,Region/DBB,144.2839396,120.7311989,137.842068,138.5406195,110.1063116,131.7062604,122.7393601,19,1Step
2084,Region/DBB,91.7381837,77.62877664,112.5018056,82.75619214,76.91375482,90.61209516,57.5468485,20,1Step
2085,Region/DBB,105.7672089,101.516695,115.9682,101.1282519,92.3091677,97.84649335,92.0895059,21,1Step
2086,Region/DBB,158.8441677,171.7181989,177.5629904,161.7794874,173.4078033,142.1366062,280.5716925,22,1Step
2087,Region/DBB,147.2257625,144.1894048,164.9857857,151.5198519,155.2543635,131.4893712,108.5852499,23,1Step
2088,Region/DBB,149.7887906,145.4697375,167.8118554,154.6641868,148.8159819,142.1744211,179.2292929,24,1Step
2089,Region/DBC,97.68723709,64.01970414,94.23979581,86.85513195,53.53498361,83.62383938,94.3293852,1,1Step
2090,Region/DBC,36.95939271,27.76103229,34.66313162,29.70956967,21.21740872,16.7163838,14.1660753,2,1Step
2091,Region/DBC,42.63118965,20.24810348,39.76172887,39.24652528,33.59342831,35.3851644,24.5377047,3,1Step
2092,Region/DBC,60.17529581,50.06022745,57.36984845,49.73453368,39.13765337,46.14292426,28.0774677,4,1Step
2093,Region/DBC,35.171334,52.52945542,33.40945434,30.02024299,40.01484821,22.83019849,12.4852615,5,1Step
2094,Region/DBC,21.38060865,29.90399351,19.82828678,13.25728552,21.61821608,5.280503889,20.6625982,6,1Step
2095,Region/DBC,28.76530696,36.91156527,24.90918133,23.64545524,20.70166344,18.51549091,12.0687516,7,1Step
2096,Region/DBC,28.07566101,47.66099883,22.3023929,22.2838672,27.67939829,17.50053842,15.9732711,8,1Step
2097,Region/DBC,23.67583296,43.0178681,16.94220719,19.65104423,27.25186103,13.22452491,26.1673314,9,1Step
2098,Region/DBC,38.66436455,47.15238746,35.84272885,35.61153897,37.80864435,31.58834806,57.4386822,10,1Step
2099,Region/DBC,31.24288071,41.10852956,21.5445929,27.59119026,37.76534112,17.47847568,21.2171175,11,1Step
2100,Region/DBC,33.22239917,31.75689056,33.36771705,31.16040089,32.58652659,22.39875825,53.2085709,12,1Step
2101,Region/DBC,94.3836368,85.45583804,91.09337794,89.52345294,81.21480647,93.08355757,113.7154658,13,1Step
2102,Region/DBC,34.8521984,27.30269865,41.38926723,29.25919559,21.40358238,13.11047666,22.1831343,14,1Step
2103,Region/DBC,46.90432326,24.30863762,39.71139381,38.08381601,32.30039333,33.29694782,42.3692126,15,1Step
2104,Region/DBC,59.03119439,49.07678794,53.39172645,49.48057033,36.36954529,43.84622035,30.5367448,16,1Step
2105,Region/DBC,37.51258048,35.62057278,40.02981889,30.94582844,34.07840497,20.52932909,45.9190375,17,1Step
2106,Region/DBC,25.8912721,24.67082654,19.40572586,14.77336403,20.876867,2.951284129,9.6525562,18,1Step
2107,Region/DBC,29.45879353,39.45265516,28.03460138,22.73695648,26.57661368,16.16078347,33.9999744,19,1Step
2108,Region/DBC,31.42005307,30.20223198,25.35931161,22.7791486,23.22377872,15.12000444,2.1934198,20,1Step
2109,Region/DBC,28.67627106,33.66097338,22.87382969,20.44909126,22.08495628,10.81820452,17.9552798,21,1Step
2110,Region/DBC,47.58396316,49.53383355,32.95070672,38.65044352,43.1444909,29.15623649,99.9122323,22,1Step
2111,Region/DBC,36.87870381,44.5975364,33.25691293,28.19849055,44.0143134,15.02057351,14.8151958,23,1Step
2112,Region/DBC,39.44965376,41.35151782,35.84904183,33.67326171,41.38132585,19.91506541,67.4925083,24,1Step
2113,Region/DCA,121.4571504,109.0844984,108.592398,113.9847227,95.66635665,105.9707443,108.8397228,1,1Step
2114,Region/DCA,28.56129121,32.86668474,18.16780248,28.0238575,36.77459066,19.3922797,51.2762325,2,1Step
2115,Region/DCA,50.79963551,46.93993386,48.72813466,48.05159872,43.9754523,49.78805214,24.4459677,3,1Step
2116,Region/DCA,61.21025503,55.83771892,45.21204774,52.26516216,55.92264685,50.24623163,75.4317315,4,1Step
2117,Region/DCA,43.25658334,37.27250927,46.00454789,42.5029052,39.09695513,38.64768922,79.4381386,5,1Step
2118,Region/DCA,40.06684789,49.41192685,34.76029793,34.5349598,44.55799078,30.01386022,8.8002772,6,1Step
2119,Region/DCA,46.78186826,50.5124768,35.91043366,41.11272369,38.19002876,39.4074925,43.0511796,7,1Step
2120,Region/DCA,40.27173588,53.70898353,27.19268415,35.99514706,39.14904233,24.9855968,42.4019302,8,1Step
2121,Region/DCA,45.84095959,59.07731357,27.14101574,42.69798662,48.80250406,33.0310735,33.6299301,9,1Step
2122,Region/DCA,57.81258744,56.87842566,50.58765482,55.14270631,48.18504812,54.14768285,16.6677033,10,1Step
2123,Region/DCA,45.06915412,44.84486809,36.02668242,42.56006215,41.62279882,35.73846303,39.33369,11,1Step
2124,Region/DCA,43.61250234,47.76907781,33.49240269,39.30943753,48.76888616,37.1041015,24.5397307,12,1Step
2125,Region/DCA,122.9060567,72.21355697,107.7533028,117.7282632,81.57464081,109.9742268,164.6909965,13,1Step
2126,Region/DCA,33.11563737,42.96143895,36.00063837,32.84385561,38.78671696,19.64201201,20.5330248,14,1Step
2127,Region/DCA,53.99837047,41.64686753,44.08641462,48.78156845,39.84443888,49.93875034,61.0485588,15,1Step
2128,Region/DCA,64.41910103,56.76173781,54.63128155,55.88674564,61.98147499,50.40724795,37.4489237,16,1Step
2129,Region/DCA,52.18945316,63.96947533,41.13400398,46.47624034,57.94787305,38.82229558,117.5615317,17,1Step
2130,Region/DCA,47.37688537,31.15708546,32.21386237,36.50176487,37.07916727,30.2021545,62.6969193,18,1Step
2131,Region/DCA,53.23786349,60.65483411,35.75571507,43.5576406,44.99233101,39.60947765,31.2517333,19,1Step
2132,Region/DCA,54.05785252,38.81813158,23.71977397,39.11598473,37.07843225,25.20127291,27.9214212,20,1Step
2133,Region/DCA,55.0655392,59.76845456,35.40126386,44.13232772,48.83620846,33.26044055,71.3961771,21,1Step
2134,Region/DCA,67.11938835,59.91297144,60.3942959,54.4545007,48.4015918,54.39074086,57.7106702,22,1Step
2135,Region/DCA,53.68099278,65.31092991,33.1574092,43.77733761,53.00440563,35.99521199,18.1217974,23,1Step
2136,Region/DCA,48.92835738,46.14637136,36.03913637,41.79620259,39.14133337,37.37454141,44.4704779,24,1Step
2137,Region/DCB,178.4541418,192.6598106,158.794383,168.2141365,160.7673617,169.8868425,183.2372758,1,1Step
2138,Region/DCB,44.28349932,30.29269518,45.13345434,43.05287324,38.06942349,34.09914861,24.4315826,2,1Step
2139,Region/DCB,61.89830935,64.97477007,55.74039249,65.76145624,69.06335489,60.41181175,83.1135272,3,1Step
2140,Region/DCB,119.3239737,87.93201939,133.8034483,109.1501001,85.27881193,119.7027328,80.6338059,4,1Step
2141,Region/DCB,90.42452799,122.1324298,65.67930816,87.56654752,118.0576719,72.98962745,196.4464132,5,1Step
2142,Region/DCB,79.79006821,74.08880708,61.40875325,71.61953735,67.99297659,71.20837428,56.9958068,6,1Step
2143,Region/DCB,74.28000037,79.18154498,77.82383487,66.7069496,64.65974742,71.26341148,59.4874525,7,1Step
2144,Region/DCB,59.97089941,64.73087229,59.04092547,59.27417038,52.2403712,58.61963787,36.1899702,8,1Step
2145,Region/DCB,61.87384105,72.42767953,75.09684836,60.32777102,64.40345821,65.44744572,75.9589919,9,1Step
2146,Region/DCB,90.84865496,120.0726727,90.49080453,86.06622816,110.0179551,90.863066,111.6743329,10,1Step
2147,Region/DCB,71.50278632,95.16796471,57.89697394,68.06034849,91.37617716,61.89978497,61.3148188,11,1Step
2148,Region/DCB,61.26124433,72.91427329,63.05156824,57.85022365,71.19515417,60.11380982,64.2092715,12,1Step
2149,Region/DCB,180.903982,190.3613436,165.0580259,171.8356937,163.7727786,185.1014369,130.8063505,13,1Step
2150,Region/DCB,40.03782682,41.52551114,46.46947757,41.62521838,46.22634736,35.29501477,47.8945175,14,1Step
2151,Region/DCB,66.30761112,73.06985595,61.09940002,69.79254101,74.82172506,62.85466767,136.7178466,15,1Step
2152,Region/DCB,124.1934029,83.80502129,119.9142085,111.8983325,85.23474254,122.0700027,135.5317281,16,1Step
2153,Region/DCB,99.75838252,151.4630864,87.86550391,90.2246573,121.9298234,75.39589536,73.4408901,17,1Step
2154,Region/DCB,83.87593776,67.11836109,66.1727376,71.45225691,70.51340657,73.64371296,69.9108921,18,1Step
2155,Region/DCB,78.42804659,79.82539279,74.07125169,67.62732204,64.02940184,73.72868099,36.9996179,19,1Step
2156,Region/DCB,67.59376247,52.36824587,58.42314835,58.05469867,56.31530211,61.1147637,70.746106,20,1Step
2157,Region/DCB,73.96694013,85.05305354,69.1836173,63.69419686,69.82576355,67.97243433,61.1790801,21,1Step
2158,Region/DCB,103.1208493,122.8420757,88.07337982,88.5613064,103.0453036,93.41791683,68.642867,22,1Step
