Series,date,ForecastInterval,Actual,OLS.rec,OLS.unrec,OLS.rec.matrix,OLS.unrec.matrix,Level
CBDVis,19,1Step,41.8008388,135.6226924,129.697684,135.6226925,129.697684,level7
CBDVis,20,1Step,128.9044644,81.30644171,80.80272273,81.30644166,80.80272273,level7
CBDVis,21,1Step,16.8799035,70.1726512,71.1898881,70.17265122,71.1898881,level7
CBDVis,22,1Step,72.2804003,54.94082977,58.92213985,54.94082976,58.92213985,level7
CBDVis,23,1Step,72.4498002,46.67605464,46.37599425,46.67605461,46.37599425,level7
CBDVis,24,1Step,68.2975816,60.91577686,76.02560246,60.91577683,76.02560246,level7
CBDBus,1,1Step,113.7402215,179.2101868,166.3446312,179.2101867,166.3446312,level7
CBDBus,2,1Step,218.4854493,175.3457332,184.7539951,175.3457332,184.7539951,level7
CBDBus,3,1Step,200.8396614,156.9450738,156.6738797,156.9450738,156.6738797,level7
CBDBus,4,1Step,148.0053166,143.7378854,163.9194766,143.7378855,163.9194766,level7
CBDBus,5,1Step,73.5447598,168.1124691,171.9431005,168.1124691,171.9431005,level7
CBDBus,6,1Step,235.2663012,175.5314079,145.7214134,175.5314079,145.7214134,level7
CBDBus,7,1Step,154.1505512,206.2060382,197.4831549,206.2060382,197.4831549,level7
CBDBus,8,1Step,46.8408114,160.6366142,149.5746889,160.6366142,149.5746889,level7
CBDBus,9,1Step,96.994854,115.2030233,97.12336909,115.2030233,97.12336909,level7
CBDBus,10,1Step,116.2178808,166.7711512,164.6961637,166.7711512,164.6961637,level7
CBDBus,11,1Step,120.1648719,119.4768458,108.3430989,119.4768458,108.3430989,level7
CBDBus,12,1Step,71.8562626,118.251677,117.4070007,118.251677,117.4070007,level7
CBDBus,13,1Step,41.6577274,89.64769232,75.3923328,89.64769231,75.3923328,level7
CBDBus,14,1Step,133.6985365,121.1634812,105.1291952,121.1634812,105.1291952,level7
CBDBus,15,1Step,276.7945023,149.1196099,141.2870531,149.1196099,141.2870531,level7
CBDBus,16,1Step,142.8342474,107.574847,102.93512,107.574847,102.93512,level7
CBDBus,17,1Step,164.269957,135.6930149,129.3984166,135.6930149,129.3984166,level7
CBDBus,18,1Step,93.5901651,154.3530206,160.4302096,154.3530207,160.4302096,level7
CBDBus,19,1Step,177.3464555,187.1845773,181.1057683,187.1845773,181.1057683,level7
CBDBus,20,1Step,74.8643173,149.8860548,141.970235,149.8860547,141.970235,level7
CBDBus,21,1Step,161.8159937,112.6692304,119.2818346,112.6692304,119.2818346,level7
CBDBus,22,1Step,158.4557161,146.6254962,134.3038099,146.6254962,134.3038099,level7
CBDBus,23,1Step,303.9166212,145.349241,153.4378059,145.349241,153.4378059,level7
CBDBus,24,1Step,51.4296046,162.6436941,166.7634918,162.6436941,166.7634918,level7
CBDOth,1,1Step,0,-18.75517053,0,-18.75517054,0,level7
CBDOth,2,1Step,0,-21.96761043,0,-21.96761041,0,level7
CBDOth,3,1Step,0,-16.75380652,0,-16.75380653,0,level7
CBDOth,4,1Step,0,-25.13012583,0,-25.13012583,0,level7
CBDOth,5,1Step,13.3374174,-12.51275099,1.752436406,-12.51275098,1.752436406,level7
CBDOth,6,1Step,0,9.856026232,19.72816478,9.856026225,19.72816478,level7
CBDOth,7,1Step,9.4441886,-10.93170771,11.41630401,-10.93170768,11.41630401,level7
CBDOth,8,1Step,1.6292529,-8.254019072,1.957733753,-8.254019061,1.957733753,level7
CBDOth,9,1Step,39.7386941,4.371403177,0,4.371403148,0,level7
CBDOth,10,1Step,0,-6.385441194,0,-6.385441222,0,level7
CBDOth,11,1Step,9.0323159,-13.50582651,0,-13.50582649,0,level7
CBDOth,12,1Step,0,-6.615195156,0,-6.615195144,0,level7
CBDOth,13,1Step,0,-8.092387758,0,-8.092387797,0,level7
CBDOth,14,1Step,10.204926,6.991737935,0,6.99173795,0,level7
CBDOth,15,1Step,10.528866,-4.952550706,0,-4.952550705,0,level7
CBDOth,16,1Step,0,-2.737064632,0,-2.73706463,0,level7
CBDOth,17,1Step,10.1309257,4.222836691,0,4.222836704,0,level7
CBDOth,18,1Step,13.2879892,18.04096607,17.95315626,18.04096607,17.95315626,level7
CBDOth,19,1Step,2.6372496,13.58785829,11.63021346,13.5878583,11.63021346,level7
CBDOth,20,1Step,4.5797726,6.302024013,0,6.302023983,0,level7
CBDOth,21,1Step,0,3.794195914,0,3.794195909,0,level7
CBDOth,22,1Step,10.8512998,0.277439984,0.749525481,0.277439974,0.749525481,level7
CBDOth,23,1Step,29.7479724,-10.88160207,0,-10.88160208,0,level7
CBDOth,24,1Step,23.527951,-14.9554364,0,-14.95543639,0,level7
CCAHol,1,1Step,160.7209495,144.1747047,132.2206981,144.1747048,132.2206981,level7
CCAHol,2,1Step,14.8876191,90.3512671,82.8765982,90.35126713,82.8765982,level7
CCAHol,3,1Step,6.6774993,73.85442298,86.03807595,73.85442301,86.03807595,level7
CCAHol,4,1Step,159.6556416,104.67272,121.6350836,104.67272,121.6350836,level7
CCAHol,5,1Step,176.016771,93.04322366,107.2406077,93.04322365,107.2406077,level7
CCAHol,6,1Step,101.7418668,97.82546273,95.93107114,97.8254627,95.93107114,level7
CCAHol,7,1Step,137.232797,155.3527529,155.0854137,155.3527529,155.0854137,level7
CCAHol,8,1Step,137.4883067,151.8999923,145.7768866,151.8999923,145.7768866,level7
CCAHol,9,1Step,171.5464374,197.6245741,196.7783361,197.6245741,196.7783361,level7
CCAHol,10,1Step,187.3149399,162.5324632,171.3425302,162.5324633,171.3425302,level7
CCAHol,11,1Step,201.741561,161.6412482,131.6565759,161.6412482,131.6565759,level7
CCAHol,12,1Step,50.0376643,91.31134888,82.97877062,91.31134885,82.97877062,level7
CCAHol,13,1Step,116.7971241,170.0175174,156.6663179,170.0175174,156.6663179,level7
CCAHol,14,1Step,39.4050669,33.52119596,66.08772595,33.52119594,66.08772595,level7
CCAHol,15,1Step,67.6936034,96.77029804,86.47226918,96.77029807,86.47226918,level7
CCAHol,16,1Step,208.578949,147.6883312,141.5040761,147.6883313,141.5040761,level7
CCAHol,17,1Step,63.6924978,93.6725786,80.51404683,93.67257863,80.51404683,level7
CCAHol,18,1Step,130.0790555,96.1627209,103.0838773,96.16272093,103.0838773,level7
CCAHol,19,1Step,106.8819404,172.3179091,149.6809616,172.3179089,149.6809616,level7
CCAHol,20,1Step,166.0134964,154.568285,163.3988314,154.5682851,163.3988314,level7
CCAHol,21,1Step,236.0265183,180.9020448,183.1060323,180.9020448,183.1060323,level7
CCAHol,22,1Step,222.1634714,159.4924082,167.8997429,159.4924082,167.8997429,level7
CCAHol,23,1Step,57.2647048,130.0013027,129.4067874,130.0013028,129.4067874,level7
CCAHol,24,1Step,23.2367323,104.6718045,92.54012241,104.6718044,92.54012241,level7
CCAVis,1,1Step,0.8090952,43.88852352,38.44622668,43.88852353,38.44622668,level7
CCAVis,2,1Step,15.247839,-0.533533184,7.828416451,-0.533533192,7.828416451,level7
CCAVis,3,1Step,20.3041356,6.701893246,15.37423565,6.701893228,15.37423565,level7
CCAVis,4,1Step,0,61.7071172,40.96263259,61.70711729,40.96263259,level7
CCAVis,5,1Step,31.920149,23.56254238,28.05692986,23.56254235,28.05692986,level7
CCAVis,6,1Step,11.5770867,9.467729387,9.433719515,9.467729401,9.433719515,level7
CCAVis,7,1Step,14.7739155,52.11716846,37.08134116,52.11716847,37.08134116,level7
CCAVis,8,1Step,147.1588327,34.11359564,24.96836666,34.11359559,24.96836666,level7
CCAVis,9,1Step,50.1254725,28.29917352,35.49555861,28.29917361,35.49555861,level7
CCAVis,10,1Step,19.0705151,44.68627843,51.4530043,44.6862784,51.4530043,level7
CCAVis,11,1Step,47.0962836,35.57302444,18.63815872,35.57302446,18.63815872,level7
CCAVis,12,1Step,0,22.27905116,18.76982886,22.27905113,18.76982886,level7
CCAVis,13,1Step,54.0295372,46.4505554,43.46291943,46.45055537,43.46291943,level7
CCAVis,14,1Step,0,42.69158555,57.34149698,42.69158554,57.34149698,level7
CCAVis,15,1Step,56.0467579,35.19021415,38.34748416,35.19021418,38.34748416,level7
CCAVis,16,1Step,18.3792339,25.13055627,10.86563334,25.13055626,10.86563334,level7
CCAVis,17,1Step,38.7875774,35.61444104,36.8506684,35.61444106,36.8506684,level7
CCAVis,18,1Step,27.5407024,-9.142100679,14.08004214,-9.142100685,14.08004214,level7
CCAVis,19,1Step,51.166001,60.32223689,41.76406879,60.32223691,41.76406879,level7
CCAVis,20,1Step,56.1777433,40.21656339,45.31828133,40.21656333,45.31828133,level7
CCAVis,21,1Step,40.3372402,30.20136547,43.43641946,30.20136545,43.43641946,level7
CCAVis,22,1Step,45.7242764,54.64825639,44.92114734,54.64825644,44.92114734,level7
CCAVis,23,1Step,30.9264667,36.2028918,26.82538238,36.20289174,26.82538238,level7
CCAVis,24,1Step,13.9389545,24.43385543,24.75164311,24.43385539,24.75164311,level7
CCABus,1,1Step,0,18.506069,9.247556958,18.50606904,9.247556958,level7
CCABus,2,1Step,14.9303802,35.36018161,11.82291758,35.3601816,11.82291758,level7
CCABus,3,1Step,17.3876135,110.942774,115.1337666,110.942774,115.1337666,level7
CCABus,4,1Step,0,19.12286285,8.579009594,19.1228629,8.579009594,level7
CCABus,5,1Step,0,28.62523473,33.40462022,28.62523473,33.40462022,level7
CCABus,6,1Step,1.6526822,48.07444851,13.14192075,48.07444847,13.14192075,level7
CCABus,7,1Step,3.9675264,19.94900528,25.35610489,19.94900528,25.35610489,level7
CCABus,8,1Step,4.3395441,43.44301855,31.47603188,43.44301853,31.47603188,level7
CCABus,9,1Step,19.8796581,52.70575984,42.27226555,52.7057599,42.27226555,level7
CCABus,10,1Step,8.7405041,20.31202039,6.752098907,20.31202036,6.752098907,level7
CCABus,11,1Step,8.2622909,34.1945369,0,34.19453686,0,level7
CCABus,12,1Step,28.3854278,83.39989052,65.87771577,83.39989053,65.87771577,level7
CCABus,13,1Step,0,2.75651549,1.579348457,2.756515455,1.579348457,level7
CCABus,14,1Step,0,18.25998242,12.28597908,18.25998242,12.28597908,level7
CCABus,15,1Step,30.2966565,37.94608728,25.07431552,37.94608726,25.07431552,level7
CCABus,16,1Step,0,22.52754869,6.955093629,22.52754874,6.955093629,level7
CCABus,17,1Step,6.994927,16.35400505,7.679250145,16.35400505,7.679250145,level7
CCABus,18,1Step,8.3971805,25.07461446,17.78029407,25.07461446,17.78029407,level7
CCABus,19,1Step,12.8839134,16.15596157,19.10663492,16.15596157,19.10663492,level7
CCABus,20,1Step,46.251092,11.8368497,27.43796635,11.8368497,27.43796635,level7
CCABus,21,1Step,0,48.3774806,45.14969754,48.37748065,45.14969754,level7
CCABus,22,1Step,1.3271886,23.9592438,13.4271113,23.95924383,13.4271113,level7
CCABus,23,1Step,29.1102298,-0.950745454,15.97712982,-0.950745486,15.97712982,level7
CCABus,24,1Step,0,91.52681236,74.9334037,91.5268124,74.9334037,level7
CCAOth,1,1Step,0,5.813354702,0,5.813354751,0,level7
CCAOth,2,1Step,0,2.416818975,0.29847786,2.416819001,0.29847786,level7
CCAOth,3,1Step,0,-5.351510536,0,-5.351510551,0,level7
CCAOth,4,1Step,0,6.26844786,2.32249125,6.268447883,2.32249125,level7
CCAOth,5,1Step,1.6831315,6.163050436,0,6.163050451,0,level7
CCAOth,6,1Step,0,-11.26375135,0,-11.26375135,0,level7
CCAOth,7,1Step,0,6.032928971,0,6.032928985,0,level7
CCAOth,8,1Step,0,2.653563405,0,2.653563365,0,level7
CCAOth,9,1Step,0,-14.32203727,0,-14.32203723,0,level7
CCAOth,10,1Step,0,18.74335911,27.51640974,18.74335906,27.51640974,level7
CCAOth,11,1Step,0,10.24433405,0,10.24433404,0,level7
CCAOth,12,1Step,0,-1.259380464,0,-1.259380455,0,level7
CCAOth,13,1Step,0,-20.06658251,0,-20.06658258,0,level7
CCAOth,14,1Step,0,7.408261037,0,7.408261046,0,level7
CCAOth,15,1Step,25.4179387,-0.235802962,0,-0.235802935,0,level7
CCAOth,16,1Step,0,7.828436198,1.933347005,7.828436233,1.933347005,level7
CCAOth,17,1Step,6.049784,-2.281261285,0,-2.281261285,0,level7
CCAOth,18,1Step,0,-3.135645911,0,-3.135645925,0,level7
CCAOth,19,1Step,0,-5.903218396,0,-5.903218418,0,level7
CCAOth,20,1Step,0,-0.035004957,0,-0.035004978,0,level7
CCAOth,21,1Step,2.8858971,-8.587585402,0,-8.587585398,0,level7
CCAOth,22,1Step,0,29.2373529,25.20814389,29.23735291,25.20814389,level7
CCAOth,23,1Step,0,-0.324345671,0,-0.324345704,0,level7
CCAOth,24,1Step,0,-1.796226539,0,-1.796226524,0,level7
CCBHol,1,1Step,175.689528,75.88943694,59.35913916,75.88943702,59.35913916,level7
CCBHol,2,1Step,4.0799119,10.84872172,11.03499703,10.84872175,11.03499703,level7
CCBHol,3,1Step,33.4953647,16.09391606,16.28585151,16.09391608,16.28585151,level7
CCBHol,4,1Step,85.1441519,96.35768399,109.2296404,96.35768391,109.2296404,level7
CCBHol,5,1Step,124.9753947,86.68553203,105.1938804,86.68553205,105.1938804,level7
CCBHol,6,1Step,44.0335373,66.66689076,73.33208111,66.66689074,73.33208111,level7
CCBHol,7,1Step,257.348892,157.6663322,166.4414581,157.6663322,166.4414581,level7
CCBHol,8,1Step,64.2015061,173.2517416,159.0580919,173.2517415,159.0580919,level7
CCBHol,9,1Step,66.7654625,164.2696239,146.0853138,164.2696239,146.0853138,level7
CCBHol,10,1Step,168.8691434,102.8408244,111.9703102,102.8408244,111.9703102,level7
CCBHol,11,1Step,71.4488537,87.11913971,70.58291298,87.11913967,70.58291298,level7
CCBHol,12,1Step,22.4897017,38.91389306,32.02075478,38.91389304,32.02075478,level7
CCBHol,13,1Step,212.9614623,102.8073915,83.05799078,102.8073915,83.05799078,level7
CCBHol,14,1Step,32.6711634,-6.910544884,12.99982002,-6.910544904,12.99982002,level7
CCBHol,15,1Step,67.9350632,41.19430288,25.6687373,41.19430289,25.6687373,level7
CCBHol,16,1Step,83.0543466,96.28736657,99.97388974,96.28736662,99.97388974,level7
CCBHol,17,1Step,156.6289145,100.9534726,84.09418333,100.9534726,84.09418333,level7
CCBHol,18,1Step,134.8340077,104.2352223,115.4753985,104.2352223,115.4753985,level7
CCBHol,19,1Step,235.7424284,157.6496363,133.470066,157.6496362,133.470066,level7
CCBHol,20,1Step,222.5855477,173.639452,168.4094705,173.6394521,168.4094705,level7
CCBHol,21,1Step,135.398406,170.0147726,180.4488752,170.0147726,180.4488752,level7
CCBHol,22,1Step,113.3445582,107.1957202,102.684178,107.1957202,102.684178,level7
CCBHol,23,1Step,54.858452,90.10818548,95.96655458,90.10818546,95.96655458,level7
CCBHol,24,1Step,37.9760216,72.21097171,70.92903567,72.21097169,70.92903567,level7
CCBVis,1,1Step,283.8755624,187.3335937,177.3150057,187.3335938,177.3150057,level7
CCBVis,2,1Step,54.6030702,64.25651477,80.27940861,64.25651475,80.27940861,level7
CCBVis,3,1Step,62.1433699,98.3962101,95.07683499,98.39621008,95.07683499,level7
CCBVis,4,1Step,16.5522586,101.4635342,76.62864246,101.4635343,76.62864246,level7
CCBVis,5,1Step,60.8802521,108.3264154,117.1317672,108.3264154,117.1317672,level7
CCBVis,6,1Step,79.4536329,96.93364403,105.4592161,96.93364401,105.4592161,level7
CCBVis,7,1Step,58.1042311,188.4778814,182.4845192,188.4778814,182.4845192,level7
CCBVis,8,1Step,175.8431004,105.87325,88.65747706,105.87325,88.65747706,level7
CCBVis,9,1Step,191.0770116,121.0335618,110.8918748,121.0335619,110.8918748,level7
CCBVis,10,1Step,59.3080248,117.6641581,124.7503028,117.6641581,124.7503028,level7
CCBVis,11,1Step,89.5048088,78.14519505,74.65877494,78.14519507,74.65877494,level7
CCBVis,12,1Step,120.7982861,143.1984024,141.1286201,143.1984024,141.1286201,level7
CCBVis,13,1Step,136.5528404,172.6459051,163.2600679,172.6459051,163.2600679,level7
CCBVis,14,1Step,157.4161566,44.96518106,46.9589274,44.96518105,46.9589274,level7
CCBVis,15,1Step,90.5721958,84.37602166,82.30575495,84.37602167,82.30575495,level7
CCBVis,16,1Step,94.3742746,99.84309909,95.44895448,99.84309907,95.44895448,level7
CCBVis,17,1Step,132.154036,108.7201318,106.2556017,108.7201319,106.2556017,level7
CCBVis,18,1Step,101.9081382,93.20114406,120.7423067,93.20114407,120.7423067,level7
CCBVis,19,1Step,51.2163921,216.9857707,196.8849798,216.9857708,196.8849798,level7
CCBVis,20,1Step,130.5745305,120.4660337,111.5072237,120.4660336,111.5072237,level7
CCBVis,21,1Step,158.9825535,103.2953156,124.7604847,103.2953156,124.7604847,level7
CCBVis,22,1Step,113.8559154,153.2544136,130.6084276,153.2544136,130.6084276,level7
CCBVis,23,1Step,62.2688614,80.07046239,77.1458374,80.07046234,77.1458374,level7
CCBVis,24,1Step,86.9340592,127.8346705,139.0022042,127.8346705,139.0022042,level7
CCBBus,1,1Step,18.5306571,35.44566523,21.61086199,35.44566525,21.61086199,level7
CCBBus,2,1Step,1.9841751,61.74030549,45.86398567,61.74030548,45.86398567,level7
CCBBus,3,1Step,20.3682429,67.34882579,59.5481009,67.34882577,59.5481009,level7
CCBBus,4,1Step,118.1059957,80.11041635,65.47615594,80.11041641,65.47615594,level7
CCBBus,5,1Step,151.5791445,50.05783543,59.14818525,50.05783543,59.14818525,level7
CCBBus,6,1Step,176.2815041,102.0639781,75.69103225,102.063978,75.69103225,level7
CCBBus,7,1Step,141.082569,85.57255438,100.0221191,85.57255434,100.0221191,level7
CCBBus,8,1Step,111.7372916,109.3101725,89.27264187,109.3101725,89.27264187,level7
CCBBus,9,1Step,112.7541861,134.054785,106.2832186,134.054785,106.2832186,level7
CCBBus,10,1Step,63.4084269,91.42071397,78.18021131,91.42071394,78.18021131,level7
CCBBus,11,1Step,89.5867824,79.70197473,58.95588343,79.70197468,58.95588343,level7
CCBBus,12,1Step,21.164458,86.00379833,69.92106356,86.00379835,69.92106356,level7
CCBBus,13,1Step,13.1699051,36.22392854,28.64856029,36.22392852,28.64856029,level7
CCBBus,14,1Step,26.8677942,81.4606377,62.83046928,81.46063771,62.83046928,level7
CCBBus,15,1Step,69.9157621,77.38401378,59.28470531,77.38401375,59.28470531,level7
CCBBus,16,1Step,28.3220806,77.49472999,71.79305325,77.49473003,71.79305325,level7
CCBBus,17,1Step,43.5259013,70.91186863,58.53635622,70.91186863,58.53635622,level7
CCBBus,18,1Step,134.900643,83.04376205,80.06846147,83.04376205,80.06846147,level7
CCBBus,19,1Step,56.8092484,96.73576876,98.14381928,96.73576874,98.14381928,level7
CCBBus,20,1Step,85.7080098,97.47775638,99.01834511,97.47775636,99.01834511,level7
CCBBus,21,1Step,86.0344149,93.79366871,98.79600077,93.79366875,98.79600077,level7
CCBBus,22,1Step,107.362506,87.55519987,64.10419047,87.55519991,64.10419047,level7
CCBBus,23,1Step,102.8343806,42.61333381,65.99409351,42.61333379,65.99409351,level7
CCBBus,24,1Step,25.5198078,52.43208459,46.68842195,52.43208462,46.68842195,level7
CCBOth,1,1Step,29.3184544,30.43357441,20.04392852,30.43357445,20.04392852,level7
CCBOth,2,1Step,7.7499149,2.029019472,7.571622565,2.029019489,7.571622565,level7
CCBOth,3,1Step,83.3621019,47.51087245,40.87066547,47.51087243,40.87066547,level7
CCBOth,4,1Step,0,20.96584809,12.92948432,20.9658481,12.92948432,level7
CCBOth,5,1Step,44.3431147,14.77024903,12.91816292,14.77024904,12.91816292,level7
CCBOth,6,1Step,66.1943078,-5.826383399,13.99694989,-5.826383398,13.99694989,level7
CCBOth,7,1Step,66.3673547,21.14876933,24.15830547,21.14876935,24.15830547,level7
CCBOth,8,1Step,6.2237346,65.08316291,54.35905554,65.0831629,54.35905554,level7
CCBOth,9,1Step,112.848941,15.69019968,12.67416488,15.6901997,12.67416488,level7
CCBOth,10,1Step,4.4494599,26.17224711,35.26471657,26.17224707,35.26471657,level7
CCBOth,11,1Step,28.87647,-3.204111559,0,-3.204111563,0,level7
CCBOth,12,1Step,78.5390408,0.866201783,3.565022227,0.8662018,3.565022227,level7
CCBOth,13,1Step,40.4685701,1.440886745,15.10926803,1.440886689,15.10926803,level7
CCBOth,14,1Step,149.4493646,28.67881952,8.614393403,28.67881953,8.614393403,level7
CCBOth,15,1Step,26.0124882,41.09054481,36.09881106,41.09054482,36.09881106,level7
CCBOth,16,1Step,49.6483909,18.16053325,22.13622238,18.16053328,22.13622238,level7
CCBOth,17,1Step,0.6652465,6.88442565,5.46492943,6.884425658,5.46492943,level7
CCBOth,18,1Step,14.9918331,14.21727934,21.67194507,14.21727933,21.67194507,level7
CCBOth,19,1Step,45.4576819,21.98464352,26.34523908,21.98464348,26.34523908,level7
CCBOth,20,1Step,18.0134816,68.31972637,54.2942034,68.31972632,54.2942034,level7
CCBOth,21,1Step,71.3923209,19.38030797,36.19800849,19.38030797,36.19800849,level7
CCBOth,22,1Step,18.6922851,26.66186823,9.713782314,26.66186824,9.713782314,level7
CCBOth,23,1Step,2.5994312,7.838626938,14.61585704,7.83862692,14.61585704,level7
CCBOth,24,1Step,6.4402924,-12.64597256,0,-12.64597256,0,level7
CCCHol,1,1Step,393.2159305,371.4057158,377.1186047,371.4057159,377.1186047,level7
CCCHol,2,1Step,133.702096,116.2541895,111.7422472,116.2541895,111.7422472,level7
CCCHol,3,1Step,123.036939,222.5745369,225.1983472,222.5745369,225.1983472,level7
CCCHol,4,1Step,347.6567142,334.1936187,367.0496188,334.1936186,367.0496188,level7
CCCHol,5,1Step,440.5246657,264.9308752,285.6836094,264.9308752,285.6836094,level7
CCCHol,6,1Step,373.4820465,462.36529,447.9024477,462.3652899,447.9024477,level7
CCCHol,7,1Step,1243.105718,640.4514826,665.81592,640.4514826,665.81592,level7
CCCHol,8,1Step,801.2587714,630.0980406,621.5229152,630.0980406,621.5229152,level7
CCCHol,9,1Step,801.7579536,743.3207084,743.9494064,743.3207083,743.9494064,level7
CCCHol,10,1Step,575.2904941,629.9853961,641.014396,629.9853961,641.014396,level7
CCCHol,11,1Step,195.0462355,411.7284947,388.1851615,411.7284947,388.1851615,level7
CCCHol,12,1Step,283.5494667,178.1804923,175.4886201,178.1804923,175.4886201,level7
