,Series,ETS.rec,ETS.unrec,ARIMA.rec,ARIMA.unrec,OLS.rec,OLS.unrec,Actual,date,ForecastInterval,OLS.var.rec,OLS.var.unrec
1164,Region/AFA,474.5937429,436.2331702,474.5937429,431.6243739,466.669690765947,445.543083418234,546.0339804,12,1Step,,
1165,Region/AFA,721.0661334,593.0607966,721.0661334,513.1157961,552.798804039638,562.293115918752,638.1915229,13,1Step,,
1166,Region/AFA,405.6427605,373.8438375,405.6427605,398.6199465,367.346623239629,371.820711410736,540.6607214,14,1Step,,
1167,Region/AFA,498.6998653,460.0619783,498.6998653,466.086954,528.580499988069,472.15997385208,463.4297437,15,1Step,,
1168,Region/AFA,559.1275559,502.0260911,559.1275559,506.8098427,555.216946200662,518.795724127374,532.8320768,16,1Step,,
1169,Region/AFA,454.7544303,426.1469011,454.7544303,450.7379975,488.263950359598,433.983100036618,530.0181958,17,1Step,,
1170,Region/AFA,446.5749183,404.0561894,446.5749183,424.3187096,440.135870453081,403.549223032724,329.5379174,18,1Step,,
1171,Region/AFA,605.4022264,542.6475269,605.4022264,553.0486169,535.786500341006,516.85226719458,552.2814948,19,1Step,,
1172,Region/AFA,447.196303,388.5186715,447.196303,460.0752639,446.599257376396,387.149031289801,454.729104,20,1Step,,
1173,Region/AFA,492.3237957,441.9715169,492.3237957,468.4967308,462.258395581192,434.782583293879,437.2837272,21,1Step,,
1174,Region/AFA,644.6203483,571.9559306,644.6203483,500.7082034,583.179693981564,573.150918227463,647.0938368,22,1Step,,
1175,Region/AFA,480.1434814,428.5365515,480.1434814,516.5203578,528.027611268568,416.788640343076,584.1050255,23,1Step,,
1176,Region/AFA,495.8513991,436.4784017,495.8513991,427.6505452,471.55367930855,445.035870619747,529.0124662,24,1Step,,
1177,Region/BAA,2623.02566,2577.902858,2623.02566,2576.244932,2536.98339145261,2515.66754552695,2565.510325,1,1Step,,
1178,Region/BAA,1524.892054,1499.294993,1524.892054,1383.907339,1432.26325750303,1430.73040490145,1811.69455,2,1Step,,
1179,Region/BAA,1707.890506,1684.762727,1707.890506,1773.925339,1675.92290235202,1644.61489249892,2252.621515,3,1Step,,
1180,Region/BAA,1860.713308,1834.104681,1860.713308,1967.569132,1822.06190575315,1776.07528357176,1820.024879,4,1Step,,
1181,Region/BAA,1753.699237,1745.769814,1753.699237,1639.902531,1634.66714968799,1622.99484221908,2049.339657,5,1Step,,
1182,Region/BAA,1763.478817,1732.191952,1763.478817,1695.590734,1695.12030319395,1659.80613485259,1464.457106,6,1Step,,
1183,Region/BAA,1990.268029,1971.994445,1990.268029,1829.803293,1837.41766604112,1829.86366382969,1672.254709,7,1Step,,
1184,Region/BAA,1708.854567,1689.278024,1708.854567,1607.13828,1613.11987689896,1587.77969427811,1981.418922,8,1Step,,
1185,Region/BAA,1659.211624,1647.720343,1659.211624,1604.618599,1586.07620206337,1564.93511940261,1810.548551,9,1Step,,
1186,Region/BAA,1960.161889,1947.09603,1960.161889,2091.852256,1922.0167918285,1893.9813350181,2134.833001,10,1Step,,
1187,Region/BAA,1919.539386,1904.460173,1919.539386,1888.175318,1891.97856512072,1858.60448631659,1812.194528,11,1Step,,
1188,Region/BAA,1857.524541,1845.550828,1857.524541,1505.361993,1716.58373799723,1679.57817107994,1857.687473,12,1Step,,
1189,Region/BAA,2676.529663,2677.065751,2676.529663,2618.244061,2623.23083800503,2598.96374778069,3052.702544,13,1Step,,
1190,Region/BAA,1678.0682,1666.535369,1678.0682,1761.457175,1624.92355342446,1593.12141176725,1883.234093,14,1Step,,
1191,Region/BAA,1867.283558,1861.191145,1867.283558,2110.888254,1854.4118522755,1816.04360920146,1457.804377,15,1Step,,
1192,Region/BAA,1879.106757,1860.39633,1879.106757,1835.014166,1767.41035568286,1733.07177619457,2100.415157,16,1Step,,
1193,Region/BAA,1819.469831,1813.447662,1819.469831,1738.4677,1777.52597221954,1755.66137403268,1793.410677,17,1Step,,
1194,Region/BAA,1766.422077,1744.946885,1766.422077,1469.002639,1631.36987619555,1613.37349469414,2068.582964,18,1Step,,
1195,Region/BAA,2044.833542,2040.162148,2044.833542,1725.397888,1955.50655235508,1927.82849887854,2216.195954,19,1Step,,
1196,Region/BAA,1842.872039,1834.014204,1842.872039,1720.152129,1782.3954877604,1751.00445654126,1873.91091,20,1Step,,
1197,Region/BAA,1764.984385,1759.226037,1764.984385,1590.449562,1646.25948637052,1632.4993461866,1787.711215,21,1Step,,
1198,Region/BAA,2053.649229,2051.566219,2053.649229,1889.526816,1974.6023818216,1952.50957791864,2200.059114,22,1Step,,
1199,Region/BAA,1998.773058,1981.374796,1998.773058,1781.276459,1920.17593766046,1862.46466219771,2075.438201,23,1Step,,
1200,Region/BAA,1956.530085,1946.618147,1956.530085,1682.186164,1856.6322574535,1811.63984634879,1928.355566,24,1Step,,
1201,Region/BAB,1290.213499,1248.637781,1290.213499,1319.735925,1274.05424255884,1248.76572812215,1340.111946,1,1Step,,
1202,Region/BAB,399.3858694,373.9301649,399.3858694,474.537013,335.474121329099,335.305493883851,226.7363004,2,1Step,,
1203,Region/BAB,342.1389596,319.1749771,342.1389596,374.9802779,324.267322589408,293.44734524012,361.5972742,3,1Step,,
1204,Region/BAB,341.4855485,313.2607611,341.4855485,232.5885954,333.107534116995,283.673546790446,323.9127344,4,1Step,,
1205,Region/BAB,233.0772692,220.1102856,233.0772692,128.9947973,177.140005335035,164.789763029174,188.8706757,5,1Step,,
1206,Region/BAB,251.1877573,215.7347368,251.1877573,235.2768262,238.514374119399,202.148399054788,206.2267146,6,1Step,,
1207,Region/BAB,209.1609155,187.1033584,209.1609155,140.3490273,165.716517245462,159.87506818239,151.6533697,7,1Step,,
1208,Region/BAB,198.5121098,174.4012401,198.5121098,248.2978852,183.804593430211,158.508504175944,168.3752153,8,1Step,,
1209,Region/BAB,189.6523867,176.3998223,189.6523867,193.0216611,177.222594048522,155.653652621098,185.2815269,9,1Step,,
1210,Region/BAB,236.6067928,219.9047048,236.6067928,235.4164679,222.095557017405,193.622829554759,352.0318211,10,1Step,,
1211,Region/BAB,283.4927738,264.5482042,283.4927738,300.9448965,284.71037738294,247.371204177848,299.8432602,11,1Step,,
1212,Region/BAB,335.8886218,323.4611587,335.8886218,290.6748811,336.542475289876,301.167746263782,471.5032977,12,1Step,,
1213,Region/BAB,1262.191306,1252.70854,1262.191306,1352.970555,1304.94106453498,1276.13133985472,1551.517726,13,1Step,,
1214,Region/BAB,412.6082912,400.1744986,412.6082912,365.4350991,379.36548794974,343.160301598097,352.9316769,14,1Step,,
1215,Region/BAB,390.1725066,381.3964499,390.1725066,402.0724751,358.128441013075,316.258197545102,319.947588,15,1Step,,
1216,Region/BAB,374.2100647,353.5808167,374.2100647,271.6260497,338.471737086082,305.665586655061,307.5976215,16,1Step,,
1217,Region/BAB,254.4340322,246.2457516,254.4340322,196.8556536,206.476701112883,182.568825847721,237.6234462,17,1Step,,
1218,Region/BAB,275.9956322,254.0027532,275.9956322,247.9371775,234.018238169299,216.558625253208,144.8001286,18,1Step,,
1219,Region/BAB,218.2647955,210.329333,218.2647955,157.0563157,193.298321298467,166.553890951181,177.3985403,19,1Step,,
1220,Region/BAB,210.8628183,197.5379025,210.8628183,160.4386354,201.505288223904,166.959510097549,45.392796,20,1Step,,
1221,Region/BAB,190.6689951,184.1534421,190.6689951,168.7967577,174.048031737516,161.190827630793,221.1671411,21,1Step,,
1222,Region/BAB,246.9411457,243.3221093,246.9411457,293.5024647,250.179699441977,227.521686238949,259.9254733,22,1Step,,
1223,Region/BAB,287.9003462,269.6991712,287.9003462,278.4977941,319.280196566947,261.15838312235,218.0305476,23,1Step,,
1224,Region/BAB,342.8674916,332.1101591,342.8674916,371.3311184,375.453705812551,329.766209197646,360.9215671,24,1Step,,
1225,Region/BAC,716.5371141,672.1952123,716.5371141,695.2962633,745.497220104151,721.996536948465,727.8460092,1,1Step,,
1226,Region/BAC,242.692299,215.1512486,242.692299,194.5108429,222.426749388816,222.846714497526,182.6086748,2,1Step,,
1227,Region/BAC,233.2521766,207.4796673,233.2521766,293.387158,234.267976645213,201.814429592091,240.0359862,3,1Step,,
1228,Region/BAC,235.6284739,203.587474,235.6284739,254.6421948,263.260366568741,215.096001322299,277.9315514,4,1Step,,
1229,Region/BAC,191.3751803,180.8922425,191.3751803,99.78680061,194.072701012885,181.510215685191,128.2445318,5,1Step,,
1230,Region/BAC,172.8974373,133.8140239,172.8974373,185.1961036,181.703084803363,146.053659050285,178.3042029,6,1Step,,
1231,Region/BAC,172.1133869,148.4159759,172.1133869,115.3519622,180.02480351418,174.57853603151,312.8112669,7,1Step,,
1232,Region/BAC,175.4278045,151.4963051,175.4278045,166.15751,142.680887434498,115.447392498343,141.9921315,8,1Step,,
1233,Region/BAC,196.2190177,182.400983,196.2190177,175.4699701,177.205733473937,155.648461156834,112.9611699,9,1Step,,
1234,Region/BAC,206.4655043,188.7787717,206.4655043,257.0498373,202.128797902775,173.779703598393,216.4387656,10,1Step,,
1235,Region/BAC,246.6947657,228.795434,246.6947657,218.5076569,246.327618885327,209.996206604414,240.5333517,11,1Step,,
1236,Region/BAC,226.9754878,212.1743114,226.9754878,303.2269847,213.484956115879,178.2024529738,329.9621141,12,1Step,,
1237,Region/BAC,757.9008974,756.4439319,757.9008974,738.4077194,760.821346566593,733.164939798164,750.2170154,13,1Step,,
1238,Region/BAC,251.6169632,237.9303969,251.6169632,174.5898203,258.56785791189,222.472681050539,191.3918107,14,1Step,,
1239,Region/BAC,253.0306713,241.2221023,253.0306713,298.342809,270.312738295431,227.558743424818,403.6010788,15,1Step,,
1240,Region/BAC,278.7313468,255.6582868,278.7313468,259.5333124,251.53204294867,217.822539770954,254.0559896,16,1Step,,
1241,Region/BAC,215.1755101,209.8736169,215.1755101,128.7419042,209.804844279872,185.57276102774,113.8120989,17,1Step,,
1242,Region/BAC,200.345635,175.4072329,200.345635,202.0063672,179.713089996226,162.412789801856,129.7934871,18,1Step,,
1243,Region/BAC,203.2264861,195.2058271,203.2264861,227.4770082,196.80113859127,169.769822322506,261.64264,19,1Step,,
1244,Region/BAC,170.5724233,157.1404406,170.5724233,179.005807,170.326350058634,135.703902596139,192.481644,20,1Step,,
1245,Region/BAC,203.0884305,197.2978704,203.0884305,166.5805723,185.138958611615,171.136485383902,123.1780118,21,1Step,,
1246,Region/BAC,205.3645302,201.8083458,205.3645302,238.464349,213.10555225623,189.751789837339,372.7220121,22,1Step,,
1247,Region/BAC,264.0971851,247.4468929,264.0971851,246.006922,277.619461125291,219.111962848522,260.6881993,23,1Step,,
1248,Region/BAC,248.5832036,236.910074,248.5832036,348.9728131,251.308239433302,205.897630778588,279.3075255,24,1Step,,
1249,Region/BBA,1595.352814,1559.316494,1595.352814,1465.903622,1483.36536123914,1437.50358755157,1445.905868,1,1Step,,
1250,Region/BBA,446.9177806,424.5205117,446.9177806,475.7049221,379.171779032098,383.736002903747,916.6980819,2,1Step,,
1251,Region/BBA,577.5666767,558.9819078,577.5666767,475.1451584,625.6123801541,589.140214111247,605.639157,3,1Step,,
1252,Region/BBA,602.3073004,568.0316491,602.3073004,496.7255094,610.339206414203,544.591040588502,523.8046892,4,1Step,,
1253,Region/BBA,398.3536584,368.9348844,398.3536584,298.0689521,339.301301182185,320.522450150017,294.6754596,5,1Step,,
1254,Region/BBA,336.1802999,290.3245778,336.1802999,240.2407624,313.384862050407,266.045910740768,274.2621985,6,1Step,,
1255,Region/BBA,339.2201496,320.5037279,339.2201496,262.0934051,304.79775955284,278.727824177032,256.2374954,7,1Step,,
1256,Region/BBA,257.6784654,217.4059766,257.6784654,178.2941096,231.724534825334,198.253646915478,316.017072,8,1Step,,
1257,Region/BBA,353.271055,326.7503906,353.271055,252.6558839,311.543210243092,300.128241064359,237.1384055,9,1Step,,
1258,Region/BBA,420.5687411,394.2023588,420.5687411,331.0223943,376.232834980189,338.886130851192,398.0122036,10,1Step,,
1259,Region/BBA,405.7885034,378.8077532,405.7885034,317.6080231,372.012466062601,340.696346539157,475.1042864,11,1Step,,
1260,Region/BBA,506.7994991,484.1251846,506.7994991,420.7908961,470.636708553147,425.153852717163,645.4208704,12,1Step,,
1261,Region/BBA,1643.801319,1649.552288,1643.801319,1479.008307,1513.89482240019,1501.12619348786,1343.802036,13,1Step,,
1262,Region/BBA,539.1079885,515.3746601,539.1079885,462.2830921,470.379286460628,447.175319297507,477.0414335,14,1Step,,
1263,Region/BBA,589.7671714,568.0594966,589.7671714,507.2484974,578.668222243815,515.362035837335,668.523857,15,1Step,,
1264,Region/BBA,610.672908,577.564407,610.672908,531.4858726,598.585581114874,545.86805369726,346.0235124,16,1Step,,
1265,Region/BBA,377.4456652,352.6752298,377.4456652,274.9789223,316.129499594082,289.003559347629,269.4326485,17,1Step,,
1266,Region/BBA,312.2230128,276.6206779,312.2230128,247.0555798,304.99824940396,266.942453526404,296.9736912,18,1Step,,
1267,Region/BBA,310.2857959,306.2145401,310.2857959,268.937641,313.887100391694,289.058632055675,340.0291614,19,1Step,,
1268,Region/BBA,250.9546593,225.8164109,250.9546593,211.909756,269.416383035374,234.716573233743,356.009526,20,1Step,,
1269,Region/BBA,337.5393439,325.7241336,337.5393439,269.2512063,332.395292602721,308.790237181867,242.7156639,21,1Step,,
1270,Region/BBA,403.8779479,401.2686956,403.8779479,341.5622146,380.305295965142,352.991562280961,357.918411,22,1Step,,
1271,Region/BBA,407.6875648,390.4919599,407.6875648,349.754252,438.283290559466,363.065912848349,459.2816926,23,1Step,,
1272,Region/BBA,514.6508826,497.3850392,514.6508826,479.2319941,518.889608688376,459.176637968568,530.4170797,24,1Step,,
1273,Region/BCA,552.5233222,480.447259,552.5233222,519.2364396,516.895738842395,502.485351073277,440.9996675,1,1Step,,
1274,Region/BCA,151.7400985,153.257174,151.7400985,133.5246039,160.949015338571,157.566268062393,139.5855995,2,1Step,,
1275,Region/BCA,222.1907811,210.7620457,222.1907811,238.2388288,223.631632274224,207.87787098088,282.162639,3,1Step,,
1276,Region/BCA,236.275645,215.8811939,236.275645,269.0323484,236.725494515689,208.280341509582,248.0592505,4,1Step,,
1277,Region/BCA,131.0114443,128.5315078,131.0114443,116.403314,125.362583452233,120.185507324638,195.9972869,5,1Step,,
1278,Region/BCA,127.0843682,104.6141781,127.0843682,73.55027797,124.753430320864,111.064476518368,80.5406032,6,1Step,,
1279,Region/BCA,79.09059882,98.36193314,79.09059882,103.3891041,104.185543911786,96.9894360432676,155.839006,7,1Step,,
1280,Region/BCA,118.1553627,103.2404068,118.1553627,91.01766012,117.830888650604,104.073431910635,90.4767829,8,1Step,,
1281,Region/BCA,143.8551712,134.8360313,143.8551712,122.7745532,123.490463322446,122.384834719605,92.6714149,9,1Step,,
1282,Region/BCA,140.8781091,142.9774683,140.8781091,168.3048689,159.612441851361,142.383738093689,140.5997614,10,1Step,,
1283,Region/BCA,167.2331622,158.8963436,167.2331622,166.3591828,180.862854405806,173.215742400369,128.8899735,11,1Step,,
1284,Region/BCA,126.4528034,112.2464372,126.4528034,139.8141302,131.494617280109,116.590412770675,208.750778,12,1Step,,
1285,Region/BCA,554.9764681,498.271685,554.9764681,582.1344662,520.530399854129,513.802501759262,589.379243,13,1Step,,
1286,Region/BCA,165.0670227,155.9667307,165.0670227,158.6283521,168.463606662789,159.087828889251,126.0635485,14,1Step,,
1287,Region/BCA,221.8681737,211.8995399,221.8681737,296.867435,243.031042157501,214.630616467234,194.7156943,15,1Step,,
1288,Region/BCA,235.7827675,219.0834944,235.7827675,227.6005807,233.396420474901,216.942185275261,117.765733,16,1Step,,
1289,Region/BCA,130.9208159,131.9899984,130.9208159,146.7972513,136.118181738499,114.884151314606,200.1897131,17,1Step,,
1290,Region/BCA,115.5136937,102.4653633,115.5136937,78.98815941,128.494667577381,110.509080154505,103.2639404,18,1Step,,
1291,Region/BCA,83.57813783,105.5948154,83.57813783,105.9086442,108.102962770282,96.3185465420404,70.0512541,19,1Step,,
1292,Region/BCA,106.0019107,98.00343171,106.0019107,91.27881629,118.567419989673,101.487582115088,62.7860372,20,1Step,,
1293,Region/BCA,131.2027276,129.055942,131.2027276,107.7386978,134.010978878546,123.915640143781,81.3675,21,1Step,,
1294,Region/BCA,133.4316052,140.3779916,133.4316052,134.1963591,156.739715570462,143.112932473027,221.5742502,22,1Step,,
1295,Region/BCA,174.7220905,164.1291511,174.7220905,128.0886127,191.15524405511,166.604398133785,151.5478292,23,1Step,,
1296,Region/BCA,128.2435773,123.9262871,128.2435773,174.3071749,141.406127915015,114.092983100897,72.0967564,24,1Step,,
1297,Region/BCB,537.6804014,464.910011,537.6804014,519.068061,537.726258884262,522.727146021249,597.8709606,1,1Step,,
1298,Region/BCB,173.8818513,175.0291275,173.8818513,188.473054,164.172599116273,159.852310617249,239.5781366,2,1Step,,
1299,Region/BCB,254.9361914,245.3240622,254.9361914,249.5301218,217.878491173451,201.733144206748,253.9237213,3,1Step,,
1300,Region/BCB,274.0916203,252.325149,274.0916203,254.4591507,277.861735431712,249.965181258902,328.3778874,4,1Step,,
1301,Region/BCB,204.8636043,201.3189937,204.8636043,169.4555903,178.361506131674,173.054205548058,242.4758639,5,1Step,,
1302,Region/BCB,181.1607009,158.332547,181.1607009,171.5947604,171.820807578649,159.064211375938,263.0567132,6,1Step,,
1303,Region/BCB,135.0135418,154.6958827,135.0135418,150.4237544,167.295176575273,160.20722139404,159.1638594,7,1Step,,
1304,Region/BCB,143.1354863,127.9244814,143.1354863,92.10578742,133.178248425803,119.778227483355,199.8276052,8,1Step,,
1305,Region/BCB,181.7815792,172.7199845,181.7815792,130.9410527,157.514290745901,156.282426927364,131.4618031,9,1Step,,
1306,Region/BCB,198.753959,201.098295,198.753959,114.7405196,204.340412647011,187.511404262525,280.5918084,10,1Step,,
1307,Region/BCB,204.7544974,195.5303908,204.7544974,208.423287,201.413734641991,193.229239971072,330.290107,11,1Step,,
1308,Region/BCB,249.8542989,236.1480868,249.8542989,250.0143704,242.1426876892,227.706048918559,241.887929,12,1Step,,
1309,Region/BCB,584.8809331,529.1498657,584.8809331,523.8860799,521.185478811847,514.673562393162,500.4275368,13,1Step,,
1310,Region/BCB,206.5752201,197.8260648,206.5752201,187.6064834,176.819056674194,168.176901868034,184.8331128,14,1Step,,
1311,Region/BCB,264.0370052,257.5605205,264.0370052,248.1558623,249.876729732824,222.008592664995,319.9468174,15,1Step,,
1312,Region/BCB,293.8323725,277.3205728,293.8323725,285.1972347,287.624656390369,270.849189614179,168.2707454,16,1Step,,
1313,Region/BCB,212.0247302,211.8884556,212.0247302,160.2638805,184.553540360379,163.777912623297,117.6267771,17,1Step,,
1314,Region/BCB,185.3324795,172.5648855,185.3324795,161.3907261,163.601929414931,145.460463199911,154.6909485,18,1Step,,
